"TargetGroup","FirstDose","SecondDose","DoseAdditional1","Population","Denominator","Country","ReportingCountry","minAge","maxAge","ageWidth","YearWeekISO"
"Age50_59",6574185,5543115,35045,47332614,7035203,"Spain","ES",50,59,10,"2021-W33"
"Age60_69",5227543,4693510,2669,47332614,5350604,"Spain","ES",60,69,10,"2021-W33"
"Age70_79",3932997,3754895,1057,47332614,3984504,"Spain","ES",70,79,10,"2021-W33"
"Age80+",2933085,2878805,737,47332614,2851053,"Spain","ES",80,100,21,"2021-W33"
"Age0_4",0,0,0,5525292,255924,"Finland","FI",0,4,5,"2021-W33"
"Age10_14",74256,69,0,5525292,308825,"Finland","FI",10,14,5,"2021-W33"
"Age15_17",114212,6452,0,5525292,178021,"Finland","FI",15,17,3,"2021-W33"
"Age18_24",293151,51123,0,5525292,432594,"Finland","FI",18,24,7,"2021-W33"
"Age25_49",1302559,586443,0,5525292,1728083,"Finland","FI",25,49,25,"2021-W33"
"Age5_9",0,0,0,5525292,306287,"Finland","FI",5,9,5,"2021-W33"
"Age50_59",614503,508503,0,5525292,724665,"Finland","FI",50,59,10,"2021-W33"
"Age60_69",635981,579174,0,5525292,716579,"Finland","FI",60,69,10,"2021-W33"
"Age70_79",547178,525668,0,5525292,561908,"Finland","FI",70,79,10,"2021-W33"
"Age80+",291389,279590,0,5525292,312406,"Finland","FI",80,100,21,"2021-W33"
"Age<18",2923940,1485940,0,67320216,14540168,"France","FR",0,17,18,"2021-W33"
"Age18_24",4471740,2987783,1,67320216,5444270,"France","FR",18,24,7,"2021-W33"
"Age25_49",16631469,11993857,34,67320216,20684932,"France","FR",25,49,25,"2021-W33"
"Age50_59",7710075,6034663,36,67320216,8805539,"France","FR",50,59,10,"2021-W33"
"Age60_69",7070877,5949595,65,67320216,8007585,"France","FR",60,69,10,"2021-W33"
"Age70_79",5472920,4906595,48,67320216,5692912,"France","FR",70,79,10,"2021-W33"
"Age80+",3519362,3156575,15,67320216,4144810,"France","FR",80,100,21,"2021-W33"
"Age0_4",64,51,0,4058165,182408,"Croatia","HR",0,4,5,"2021-W33"
"Age10_14",1299,853,0,4058165,202389,"Croatia","HR",10,14,5,"2021-W33"
"Age15_17",7105,4947,0,4058165,115854,"Croatia","HR",15,17,3,"2021-W33"
"Age18_24",84607,65288,1,4058165,321108,"Croatia","HR",18,24,7,"2021-W33"
"Age25_49",535602,450551,30,4058165,1319478,"Croatia","HR",25,49,25,"2021-W33"
"Age5_9",19,16,0,4058165,196674,"Croatia","HR",5,9,5,"2021-W33"
"Age50_59",320118,285721,6,4058165,570899,"Croatia","HR",50,59,10,"2021-W33"
"Age60_69",388349,361919,9,4058165,562891,"Croatia","HR",60,69,10,"2021-W33"
"Age70_79",272549,259845,2,4058165,364156,"Croatia","HR",70,79,10,"2021-W33"
"Age80+",128158,121813,1,4058165,222308,"Croatia","HR",80,100,21,"2021-W33"
"Age<18",229483,206808,3,9769526,1709048,"Hungary","HU",0,17,18,"2021-W33"
"Age18_24",360039,319019,657,9769526,741094,"Hungary","HU",18,24,7,"2021-W33"
"Age25_49",2124193,1946157,12269,9769526,3490565,"Hungary","HU",25,49,25,"2021-W33"
"Age50_59",877924,823614,14107,9769526,1235206,"Hungary","HU",50,59,10,"2021-W33"
"Age60_69",1006202,963170,60323,9769526,1295058,"Hungary","HU",60,69,10,"2021-W33"
"Age70_79",740360,718793,75598,9769526,859765,"Hungary","HU",70,79,10,"2021-W33"
"Age80+",329779,318338,29281,9769526,438790,"Hungary","HU",80,100,21,"2021-W33"
"Age0_4",3,2,0,4964440,311481,"Ireland","IE",0,4,5,"2021-W33"
"Age10_14",70850,607,1,4964440,348422,"Ireland","IE",10,14,5,"2021-W33"
"Age15_17",111095,15657,9,4964440,195570,"Ireland","IE",15,17,3,"2021-W33"
"Age18_24",343274,177383,59,4964440,433572,"Ireland","IE",18,24,7,"2021-W33"
"Age25_49",1492944,1326848,128,4964440,1749671,"Ireland","IE",25,49,25,"2021-W33"
"Age5_9",6,4,0,4964440,346162,"Ireland","IE",5,9,5,"2021-W33"
"Age50_59",597533,517545,42,4964440,606007,"Ireland","IE",50,59,10,"2021-W33"
"Age60_69",484972,470086,22,4964440,480682,"Ireland","IE",60,69,10,"2021-W33"
"Age70_79",349552,346939,22,4964440,322167,"Ireland","IE",70,79,10,"2021-W33"
"Age80+",188220,185678,9,4964440,170706,"Ireland","IE",80,100,21,"2021-W33"
"Age0_4",0,0,0,364134,21362,"Iceland","IS",0,4,5,"2021-W33"
"Age10_14",2649,351,0,364134,23630,"Iceland","IS",10,14,5,"2021-W33"
"Age15_17",9320,8009,11,364134,13145,"Iceland","IS",15,17,3,"2021-W33"
"Age18_24",29602,16379,8018,364134,34868,"Iceland","IS",18,24,7,"2021-W33"
"Age25_49",112905,74133,22678,364134,131004,"Iceland","IS",25,49,25,"2021-W33"
"Age5_9",0,0,0,364134,23227,"Iceland","IS",5,9,5,"2021-W33"
"Age50_59",40593,36415,2282,364134,43992,"Iceland","IS",50,59,10,"2021-W33"
"Age60_69",37139,36022,419,364134,37414,"Iceland","IS",60,69,10,"2021-W33"
"Age70_79",24831,24353,458,364134,22890,"Iceland","IS",70,79,10,"2021-W33"
"Age80+",13698,13561,2191,364134,12602,"Iceland","IS",80,100,21,"2021-W33"
"Age<18",1508047,663742,0,59641488,9433159,"Italy","IT",0,17,18,"2021-W33"
"Age18_24",2991219,1964613,0,59641488,4121339,"Italy","IT",18,24,7,"2021-W33"
"Age25_49",13058805,9973754,0,59641488,18920355,"Italy","IT",25,49,25,"2021-W33"
"Age50_59",7593929,6417786,0,59641488,9414195,"Italy","IT",50,59,10,"2021-W33"
"Age60_69",6432371,5552003,0,59641488,7364364,"Italy","IT",60,69,10,"2021-W33"
"Age70_79",5402975,4963280,0,59641488,5968373,"Italy","IT",70,79,10,"2021-W33"
"Age80+",4269602,4052138,0,59641488,4419703,"Italy","IT",80,100,21,"2021-W33"
"Age0_4",0,0,0,2794090,145590,"Lithuania","LT",0,4,5,"2021-W33"
"Age10_14",17316,10249,0,2794090,132642,"Lithuania","LT",10,14,5,"2021-W33"
"Age15_17",31454,20830,0,2794090,76077,"Lithuania","LT",15,17,3,"2021-W33"
"Age18_24",127059,92854,0,2794090,209209,"Lithuania","LT",18,24,7,"2021-W33"
"Age25_49",596067,440325,0,2794090,914337,"Lithuania","LT",25,49,25,"2021-W33"
"Age5_9",0,0,0,2794090,144512,"Lithuania","LT",5,9,5,"2021-W33"
"Age50_59",291016,226951,0,2794090,419039,"Lithuania","LT",50,59,10,"2021-W33"
"Age60_69",271615,233155,0,2794090,351248,"Lithuania","LT",60,69,10,"2021-W33"
"Age70_79",178704,163300,0,2794090,236890,"Lithuania","LT",70,79,10,"2021-W33"
"Age80+",96458,88090,0,2794090,164546,"Lithuania","LT",80,100,21,"2021-W33"
"Age10_14",8272,6005,0,626108,33101,"Luxembourg","LU",10,14,5,"2021-W33"
"Age15_17",10606,8784,0,626108,19462,"Luxembourg","LU",15,17,3,"2021-W33"
"Age18_24",29791,21151,1,626108,52409,"Luxembourg","LU",18,24,7,"2021-W33"
"Age25_49",159893,135686,85,626108,239349,"Luxembourg","LU",25,49,25,"2021-W33"
"Age5_9",0,0,0,626108,33994,"Luxembourg","LU",5,9,5,"2021-W33"
"Age50_59",72611,63571,83,626108,89549,"Luxembourg","LU",50,59,10,"2021-W33"
"Age60_69",53217,49578,96,626108,61985,"Luxembourg","LU",60,69,10,"2021-W33"
"Age70_79",33875,32947,62,626108,38352,"Luxembourg","LU",70,79,10,"2021-W33"
"Age80+",22921,22328,27,626108,24925,"Luxembourg","LU",80,100,21,"2021-W33"
"Age10_14",13587,9196,0,1907675,102501,"Latvia","LV",10,14,5,"2021-W33"
"Age15_17",20215,15566,0,1907675,54269,"Latvia","LV",15,17,3,"2021-W33"
"Age18_24",60363,44819,0,1907675,119249,"Latvia","LV",18,24,7,"2021-W33"
"Age25_49",302805,232170,0,1907675,639712,"Latvia","LV",25,49,25,"2021-W33"
"Age50_59",130720,99927,0,1907675,265997,"Latvia","LV",50,59,10,"2021-W33"
"Age60_69",127120,104604,0,1907675,241651,"Latvia","LV",60,69,10,"2021-W33"
"Age70_79",88826,77459,0,1907675,170557,"Latvia","LV",70,79,10,"2021-W33"
"Age80+",45937,39423,0,1907675,111052,"Latvia","LV",80,100,21,"2021-W33"
"Age<18",19140,18154,0,514564,81948,"Malta","MT",0,17,18,"2021-W33"
"Age18_24",32980,27265,0,514564,42136,"Malta","MT",18,24,7,"2021-W33"
"Age25_49",180841,157001,0,514564,205154,"Malta","MT",25,49,25,"2021-W33"
"Age50_59",52332,49510,0,514564,59168,"Malta","MT",50,59,10,"2021-W33"
"Age60_69",56792,54815,0,514564,59551,"Malta","MT",60,69,10,"2021-W33"
"Age70_79",47422,46506,0,514564,44918,"Malta","MT",70,79,10,"2021-W33"
"Age80+",22541,22265,0,514564,21689,"Malta","MT",80,100,21,"2021-W33"
"Age<18",28195,7434,0,5367580,1118608,"Norway","NO",0,17,18,"2021-W33"
"Age18_24",392093,158837,41,5367580,470970,"Norway","NO",18,24,7,"2021-W33"
"Age25_49",1508789,699419,322,5367580,1825133,"Norway","NO",25,49,25,"2021-W33"
"Age50_59",663819,538176,267,5367580,703830,"Norway","NO",50,59,10,"2021-W33"
"Age60_69",562377,530361,231,5367580,582495,"Norway","NO",60,69,10,"2021-W33"
"Age70_79",440808,435106,187,5367580,435834,"Norway","NO",70,79,10,"2021-W33"
"Age80+",224244,220050,56,5367580,230710,"Norway","NO",80,100,21,"2021-W33"
"Age0_4",17,14,0,37958138,1921497,"Poland","PL",0,4,5,"2021-W33"
"Age10_14",323301,261974,0,37958138,1998280,"Poland","PL",10,14,5,"2021-W33"
"Age15_17",412883,364640,0,37958138,1051166,"Poland","PL",15,17,3,"2021-W33"
"Age18_24",1236569,963935,1,37958138,2754264,"Poland","PL",18,24,7,"2021-W33"
"Age25_49",7158766,5873948,10,37958138,14035724,"Poland","PL",25,49,25,"2021-W33"
"Age5_9",73,66,0,37958138,1942294,"Poland","PL",5,9,5,"2021-W33"
"Age50_59",2867644,2566891,3,37958138,4606379,"Poland","PL",50,59,10,"2021-W33"
"Age60_69",3683883,3471740,5,37958138,5179612,"Poland","PL",60,69,10,"2021-W33"
"Age70_79",2308684,2263367,9,37958138,2783163,"Poland","PL",70,79,10,"2021-W33"
"Age80+",1070295,1046720,12,37958138,1685759,"Poland","PL",80,100,21,"2021-W33"
"Age0_4",6,3,0,10295909,436202,"Portugal","PT",0,4,5,"2021-W33"
"Age10_14",122041,805,0,10295909,504940,"Portugal","PT",10,14,5,"2021-W33"
"Age15_17",209909,4671,0,10295909,320065,"Portugal","PT",15,17,3,"2021-W33"
"Age18_24",580413,90561,0,10295909,775701,"Portugal","PT",18,24,7,"2021-W33"
"Age25_49",2938102,1998950,0,10295909,3360653,"Portugal","PT",25,49,25,"2021-W33"
"Age5_9",6,2,0,10295909,455843,"Portugal","PT",5,9,5,"2021-W33"
"Age50_59",1439084,1126147,0,10295909,1485319,"Portugal","PT",50,59,10,"2021-W33"
"Age60_69",1328373,1169162,1,10295909,1299674,"Portugal","PT",60,69,10,"2021-W33"
"Age70_79",1035188,971841,0,10295909,981649,"Portugal","PT",70,79,10,"2021-W33"
"Age80+",690517,657203,0,10295909,675863,"Portugal","PT",80,100,21,"2021-W33"
"Age<18",79420,71369,0,19328838,3644619,"Romania","RO",0,17,18,"2021-W33"
"Age18_24",366396,299683,0,19328838,1414236,"Romania","RO",18,24,7,"2021-W33"
"Age25_49",2071813,1725605,0,19328838,6769359,"Romania","RO",25,49,25,"2021-W33"
"Age50_59",950467,824253,0,19328838,2541550,"Romania","RO",50,59,10,"2021-W33"
"Age60_69",967687,881264,0,19328838,2499205,"Romania","RO",60,69,10,"2021-W33"
"Age70_79",562735,518231,0,19328838,1531033,"Romania","RO",70,79,10,"2021-W33"
"Age80+",184319,167959,0,19328838,928836,"Romania","RO",80,100,21,"2021-W33"
"Age15_17",166471,9513,0,10327589,345687,"Sweden","SE",15,17,3,"2021-W33"
"Age18_24",517709,167430,0,10327589,810921,"Sweden","SE",18,24,7,"2021-W33"
"Age25_49",2515462,1715061,0,10327589,3404540,"Sweden","SE",25,49,25,"2021-W33"
"Age50_59",1141144,1079334,0,10327589,1297863,"Sweden","SE",50,59,10,"2021-W33"
"Age60_69",1008557,979742,0,10327589,1108438,"Sweden","SE",60,69,10,"2021-W33"
"Age70_79",950094,930964,0,10327589,989013,"Sweden","SE",70,79,10,"2021-W33"
"Age80+",508577,495008,0,10327589,536306,"Sweden","SE",80,100,21,"2021-W33"
"Age<18",15812,10343,1,2095861,371395,"Slovenia","SI",0,17,18,"2021-W33"
"Age18_24",57511,39151,6,2095861,141225,"Slovenia","SI",18,24,7,"2021-W33"
"Age25_49",309378,219490,34,2095861,711365,"Slovenia","SI",25,49,25,"2021-W33"
"Age50_59",181166,149301,24,2095861,303125,"Slovenia","SI",50,59,10,"2021-W33"
"Age60_69",194072,173930,26,2095861,278944,"Slovenia","SI",60,69,10,"2021-W33"
"Age70_79",145904,135056,16,2095861,175640,"Slovenia","SI",70,79,10,"2021-W33"
"Age80+",92562,85258,23,2095861,114167,"Slovenia","SI",80,100,21,"2021-W33"
"Age10_14",17892,11220,0,5457873,279531,"Slovakia","SK",10,14,5,"2021-W33"
"Age15_17",39934,30581,0,5457873,156256,"Slovakia","SK",15,17,3,"2021-W33"
"Age18_24",158967,135225,0,5457873,398739,"Slovakia","SK",18,24,7,"2021-W33"
"Age25_49",908373,820049,2,5457873,2069170,"Slovakia","SK",25,49,25,"2021-W33"
"Age50_59",381584,354144,0,5457873,704900,"Slovakia","SK",50,59,10,"2021-W33"
"Age60_69",434441,416325,4,5457873,689318,"Slovakia","SK",60,69,10,"2021-W33"
"Age70_79",295016,286103,0,5457873,391090,"Slovakia","SK",70,79,10,"2021-W33"
"Age80+",114939,110276,0,5457873,184680,"Slovakia","SK",80,100,21,"2021-W33"
"Age0_4",132,17,0,8901064,435835,"Austria","AT",0,4,5,"2021-W34"
"Age10_14",62446,47485,6,8901064,421998,"Austria","AT",10,14,5,"2021-W34"
"Age15_17",119377,100465,12,8901064,259561,"Austria","AT",15,17,3,"2021-W34"
"Age18_24",404265,328194,81,8901064,696064,"Austria","AT",18,24,7,"2021-W34"
"Age25_49",1926112,1676285,626,8901064,3006228,"Austria","AT",25,49,25,"2021-W34"
"Age5_9",129,29,0,8901064,425227,"Austria","AT",5,9,5,"2021-W34"
"Age50_59",1052254,961218,492,8901064,1396889,"Austria","AT",50,59,10,"2021-W34"
"Age60_69",871904,823890,651,8901064,1016016,"Austria","AT",60,69,10,"2021-W34"
"Age70_79",639736,611941,559,8901064,769199,"Austria","AT",70,79,10,"2021-W34"
"Age80+",478378,456444,537,8901064,474047,"Austria","AT",80,100,21,"2021-W34"
"Age<18",561369,414541,0,11522440,2320244,"Belgium","BE",0,17,18,"2021-W34"
"Age18_24",698538,605309,0,11522440,930629,"Belgium","BE",18,24,7,"2021-W34"
"Age25_49",3016087,2752117,0,11522440,3751281,"Belgium","BE",25,49,25,"2021-W34"
"Age50_59",1427362,1337042,0,11522440,1591660,"Belgium","BE",50,59,10,"2021-W34"
"Age60_69",1258832,1223457,0,11522440,1347513,"Belgium","BE",60,69,10,"2021-W34"
"Age70_79",888531,868152,0,11522440,924351,"Belgium","BE",70,79,10,"2021-W34"
"Age80+",597466,567843,0,11522440,656762,"Belgium","BE",80,100,21,"2021-W34"
"Age<18",6954,4473,0,6951482,1189680,"Bulgaria","BG",0,17,18,"2021-W34"
"Age18_24",46547,31273,0,6951482,427191,"Bulgaria","BG",18,24,7,"2021-W34"
"Age25_49",412560,303661,0,6951482,2402352,"Bulgaria","BG",25,49,25,"2021-W34"
"Age50_59",234485,188583,0,6951482,953355,"Bulgaria","BG",50,59,10,"2021-W34"
"Age60_69",276721,239104,0,6951482,938635,"Bulgaria","BG",60,69,10,"2021-W34"
"Age70_79",219028,195683,0,6951482,701964,"Bulgaria","BG",70,79,10,"2021-W34"
"Age80+",67899,60438,0,6951482,338305,"Bulgaria","BG",80,100,21,"2021-W34"
"Age10_14",4112,738,0,888005,46307,"Cyprus","CY",10,14,5,"2021-W34"
"Age15_17",8954,5943,0,888005,28169,"Cyprus","CY",15,17,3,"2021-W34"
"Age18_24",46857,38933,0,888005,84850,"Cyprus","CY",18,24,7,"2021-W34"
"Age25_49",242822,215470,0,888005,330295,"Cyprus","CY",25,49,25,"2021-W34"
"Age50_59",87834,81021,0,888005,107634,"Cyprus","CY",50,59,10,"2021-W34"
"Age60_69",83306,80058,0,888005,94714,"Cyprus","CY",60,69,10,"2021-W34"
"Age70_79",63545,61707,0,888005,66429,"Cyprus","CY",70,79,10,"2021-W34"
"Age80+",31387,31143,0,888005,33530,"Cyprus","CY",80,100,21,"2021-W34"
"Age10_14",87338,57533,0,10693939,577984,"Czech Republic","CZ",10,14,5,"2021-W34"
"Age15_17",131260,105812,0,10693939,289263,"Czech Republic","CZ",15,17,3,"2021-W34"
"Age18_24",349808,301529,0,10693939,671799,"Czech Republic","CZ",18,24,7,"2021-W34"
"Age25_49",2138591,1970181,2,10693939,3899741,"Czech Republic","CZ",25,49,25,"2021-W34"
"Age50_59",952272,897692,4,10693939,1339737,"Czech Republic","CZ",50,59,10,"2021-W34"
"Age60_69",990992,935717,0,10693939,1330494,"Czech Republic","CZ",60,69,10,"2021-W34"
"Age70_79",907371,869160,1,10693939,1011603,"Czech Republic","CZ",70,79,10,"2021-W34"
"Age80+",394071,377689,1,10693939,441100,"Czech Republic","CZ",80,100,21,"2021-W34"
"Age0_4",12,2,0,5822763,307888,"Denmark","DK",0,4,5,"2021-W34"
"Age10_14",101925,59858,0,5822763,338629,"Denmark","DK",10,14,5,"2021-W34"
"Age15_17",162110,136756,3,5822763,203020,"Denmark","DK",15,17,3,"2021-W34"
"Age18_24",407726,377844,66,5822763,522153,"Denmark","DK",18,24,7,"2021-W34"
"Age25_49",1479990,1314205,318,5822763,1843666,"Denmark","DK",25,49,25,"2021-W34"
"Age5_9",6,2,0,5822763,306601,"Denmark","DK",5,9,5,"2021-W34"
"Age50_59",743478,734020,134,5822763,800444,"Denmark","DK",50,59,10,"2021-W34"
"Age60_69",641872,638111,98,5822763,663646,"Denmark","DK",60,69,10,"2021-W34"
"Age70_79",563971,562385,59,5822763,564390,"Denmark","DK",70,79,10,"2021-W34"
"Age80+",282744,281706,38,5822763,272326,"Denmark","DK",80,100,21,"2021-W34"
"Age<18",33613,17793,5,1328976,257044,"Estonia","EE",0,17,18,"2021-W34"
"Age18_24",50830,32336,33,1328976,87626,"Estonia","EE",18,24,7,"2021-W34"
"Age25_49",268090,193046,328,1328976,460829,"Estonia","EE",25,49,25,"2021-W34"
"Age50_59",115936,94484,227,1328976,171453,"Estonia","EE",50,59,10,"2021-W34"
"Age60_69",114709,99830,211,1328976,163237,"Estonia","EE",60,69,10,"2021-W34"
"Age70_79",84068,77540,93,1328976,111342,"Estonia","EE",70,79,10,"2021-W34"
"Age80+",50784,46521,64,1328976,77445,"Estonia","EE",80,100,21,"2021-W34"
"Age0_4",9,4,0,10718565,461955,"Greece","EL",0,4,5,"2021-W34"
"Age10_14",23933,5753,0,10718565,553606,"Greece","EL",10,14,5,"2021-W34"
"Age15_17",57924,31735,0,10718565,326859,"Greece","EL",15,17,3,"2021-W34"
"Age18_24",361187,234540,0,10718565,782452,"Greece","EL",18,24,7,"2021-W34"
"Age25_49",2088548,1753303,0,10718565,3497414,"Greece","EL",25,49,25,"2021-W34"
"Age5_9",5,4,0,10718565,511958,"Greece","EL",5,9,5,"2021-W34"
"Age50_59",1097941,1010629,0,10718565,1515472,"Greece","EL",50,59,10,"2021-W34"
"Age60_69",1019263,974761,0,10718565,1291651,"Greece","EL",60,69,10,"2021-W34"
"Age70_79",821931,801665,0,10718565,1003958,"Greece","EL",70,79,10,"2021-W34"
"Age80+",563558,543583,0,10718565,773240,"Greece","EL",80,100,21,"2021-W34"
"Age0_4",466,227,0,47332614,2011885,"Spain","ES",0,4,5,"2021-W34"
"Age10_14",907021,99918,164,47332614,2535060,"Spain","ES",10,14,5,"2021-W34"
"Age15_17",1098245,335658,1647,47332614,1448603,"Spain","ES",15,17,3,"2021-W34"
"Age18_24",2472412,1419888,17328,47332614,3303575,"Spain","ES",18,24,7,"2021-W34"
"Age25_49",13289795,10515338,110937,47332614,16481919,"Spain","ES",25,49,25,"2021-W34"
"Age5_9",644,474,2,47332614,2330208,"Spain","ES",5,9,5,"2021-W34"
"Age50_59",6599618,5558066,35354,47332614,7035203,"Spain","ES",50,59,10,"2021-W34"
"Age60_69",5239761,4718212,2784,47332614,5350604,"Spain","ES",60,69,10,"2021-W34"
"Age70_79",3935073,3757372,1064,47332614,3984504,"Spain","ES",70,79,10,"2021-W34"
"Age80+",2934099,2879932,742,47332614,2851053,"Spain","ES",80,100,21,"2021-W34"
"Age0_4",0,0,0,5525292,255924,"Finland","FI",0,4,5,"2021-W34"
"Age10_14",102724,178,0,5525292,308825,"Finland","FI",10,14,5,"2021-W34"
"Age15_17",124861,10237,0,5525292,178021,"Finland","FI",15,17,3,"2021-W34"
"Age18_24",298726,69577,0,5525292,432594,"Finland","FI",18,24,7,"2021-W34"
"Age25_49",1316162,710843,0,5525292,1728083,"Finland","FI",25,49,25,"2021-W34"
"Age5_9",0,0,0,5525292,306287,"Finland","FI",5,9,5,"2021-W34"
"Age50_59",616799,536459,0,5525292,724665,"Finland","FI",50,59,10,"2021-W34"
"Age60_69",637430,588708,0,5525292,716579,"Finland","FI",60,69,10,"2021-W34"
"Age70_79",547699,527564,0,5525292,561908,"Finland","FI",70,79,10,"2021-W34"
"Age80+",291608,280053,0,5525292,312406,"Finland","FI",80,100,21,"2021-W34"
"Age<18",3137166,1909248,0,67320216,14540168,"France","FR",0,17,18,"2021-W34"
"Age18_24",4582178,3321377,1,67320216,5444270,"France","FR",18,24,7,"2021-W34"
"Age25_49",16979193,12963143,37,67320216,20684932,"France","FR",25,49,25,"2021-W34"
"Age50_59",7801889,6272163,46,67320216,8805539,"France","FR",50,59,10,"2021-W34"
"Age60_69",7121287,6056618,75,67320216,8007585,"France","FR",60,69,10,"2021-W34"
"Age70_79",5498108,4954035,52,67320216,5692912,"France","FR",70,79,10,"2021-W34"
"Age80+",3537469,3183522,17,67320216,4144810,"France","FR",80,100,21,"2021-W34"
"Age0_4",73,54,0,4058165,182408,"Croatia","HR",0,4,5,"2021-W34"
"Age10_14",1425,967,0,4058165,202389,"Croatia","HR",10,14,5,"2021-W34"
"Age15_17",7543,5432,0,4058165,115854,"Croatia","HR",15,17,3,"2021-W34"
"Age18_24",87049,68114,2,4058165,321108,"Croatia","HR",18,24,7,"2021-W34"
"Age25_49",545729,460489,39,4058165,1319478,"Croatia","HR",25,49,25,"2021-W34"
"Age5_9",19,17,0,4058165,196674,"Croatia","HR",5,9,5,"2021-W34"
"Age50_59",323816,289551,16,4058165,570899,"Croatia","HR",50,59,10,"2021-W34"
"Age60_69",391010,365036,15,4058165,562891,"Croatia","HR",60,69,10,"2021-W34"
"Age70_79",273709,261310,5,4058165,364156,"Croatia","HR",70,79,10,"2021-W34"
"Age80+",128687,122426,3,4058165,222308,"Croatia","HR",80,100,21,"2021-W34"
"Age<18",235445,214674,7,9769526,1709048,"Hungary","HU",0,17,18,"2021-W34"
"Age18_24",362833,321171,1291,9769526,741094,"Hungary","HU",18,24,7,"2021-W34"
"Age25_49",2136812,1955192,21218,9769526,3490565,"Hungary","HU",25,49,25,"2021-W34"
"Age50_59",882378,826668,23142,9769526,1235206,"Hungary","HU",50,59,10,"2021-W34"
"Age60_69",1009077,965151,92027,9769526,1295058,"Hungary","HU",60,69,10,"2021-W34"
"Age70_79",741810,719959,114588,9769526,859765,"Hungary","HU",70,79,10,"2021-W34"
"Age80+",330645,318923,46556,9769526,438790,"Hungary","HU",80,100,21,"2021-W34"
"Age0_4",3,2,0,4964440,311481,"Ireland","IE",0,4,5,"2021-W34"
"Age10_14",103059,866,1,4964440,348422,"Ireland","IE",10,14,5,"2021-W34"
"Age15_17",126834,46369,10,4964440,195570,"Ireland","IE",15,17,3,"2021-W34"
"Age18_24",350439,220438,60,4964440,433572,"Ireland","IE",18,24,7,"2021-W34"
"Age25_49",1504767,1362359,129,4964440,1749671,"Ireland","IE",25,49,25,"2021-W34"
"Age5_9",6,4,0,4964440,346162,"Ireland","IE",5,9,5,"2021-W34"
"Age50_59",598623,519370,43,4964440,606007,"Ireland","IE",50,59,10,"2021-W34"
"Age60_69",485478,471184,25,4964440,480682,"Ireland","IE",60,69,10,"2021-W34"
"Age70_79",349668,347164,22,4964440,322167,"Ireland","IE",70,79,10,"2021-W34"
"Age80+",188269,185743,9,4964440,170706,"Ireland","IE",80,100,21,"2021-W34"
"Age0_4",0,0,0,364134,21362,"Iceland","IS",0,4,5,"2021-W34"
"Age10_14",8375,398,0,364134,23630,"Iceland","IS",10,14,5,"2021-W34"
"Age15_17",11572,8059,14,364134,13145,"Iceland","IS",15,17,3,"2021-W34"
"Age18_24",29676,16448,8200,364134,34868,"Iceland","IS",18,24,7,"2021-W34"
"Age25_49",113121,74505,23536,364134,131004,"Iceland","IS",25,49,25,"2021-W34"
"Age5_9",0,0,0,364134,23227,"Iceland","IS",5,9,5,"2021-W34"
"Age50_59",40615,36445,2549,364134,43992,"Iceland","IS",50,59,10,"2021-W34"
"Age60_69",37149,36047,514,364134,37414,"Iceland","IS",60,69,10,"2021-W34"
"Age70_79",24833,24359,675,364134,22890,"Iceland","IS",70,79,10,"2021-W34"
"Age80+",13716,13569,2997,364134,12602,"Iceland","IS",80,100,21,"2021-W34"
"Age<18",1708942,806600,0,59641488,9433159,"Italy","IT",0,17,18,"2021-W34"
