"TargetGroup","FirstDose","SecondDose","DoseAdditional1","Population","Denominator","Country","ReportingCountry","minAge","maxAge","ageWidth","YearWeekISO"
"Age70_79",160807,153450,110832,2095861,175640,"Slovenia","SI",70,79,10,"2022-W01"
"Age80+",101818,97379,64685,2095861,114167,"Slovenia","SI",80,100,21,"2022-W01"
"Age10_14",38024,30113,52,5457873,279531,"Slovakia","SK",10,14,5,"2022-W01"
"Age15_17",59981,53605,535,5457873,156256,"Slovakia","SK",15,17,3,"2022-W01"
"Age18_24",209455,173000,35099,5457873,398739,"Slovakia","SK",18,24,7,"2022-W01"
"Age25_49",1095743,954644,299614,5457873,2069170,"Slovakia","SK",25,49,25,"2022-W01"
"Age5_9",3124,151,0,5457873,290061,"Slovakia","SK",5,9,5,"2022-W01"
"Age50_59",435057,395154,167923,5457873,704900,"Slovakia","SK",50,59,10,"2022-W01"
"Age60_69",479549,448220,321801,5457873,689318,"Slovakia","SK",60,69,10,"2022-W01"
"Age70_79",317011,301898,230052,5457873,391090,"Slovakia","SK",70,79,10,"2022-W01"
"Age80+",124276,116430,80463,5457873,184680,"Slovakia","SK",80,100,21,"2022-W01"
"Age0_4",2147,1092,9,8901064,435835,"Austria","AT",0,4,5,"2022-W02"
"Age10_14",191466,162293,19677,8901064,421998,"Austria","AT",10,14,5,"2022-W02"
"Age15_17",197455,179396,48283,8901064,259561,"Austria","AT",15,17,3,"2022-W02"
"Age18_24",540312,447758,264264,8901064,696064,"Austria","AT",18,24,7,"2022-W02"
"Age25_49",2374690,2073098,1417283,8901064,3006228,"Austria","AT",25,49,25,"2022-W02"
"Age5_9",89373,64373,49,8901064,425227,"Austria","AT",5,9,5,"2022-W02"
"Age50_59",1178271,1081360,873144,8901064,1396889,"Austria","AT",50,59,10,"2022-W02"
"Age60_69",939605,892379,764939,8901064,1016016,"Austria","AT",60,69,10,"2022-W02"
"Age70_79",674803,648976,577032,8901064,769199,"Austria","AT",70,79,10,"2022-W02"
"Age80+",506038,482505,417529,8901064,474047,"Austria","AT",80,100,21,"2022-W02"
"Age<18",779526,682080,32015,11522440,2320244,"Belgium","BE",0,17,18,"2022-W02"
"Age18_24",778007,699197,294968,11522440,930629,"Belgium","BE",18,24,7,"2022-W02"
"Age25_49",3209985,2965669,1858860,11522440,3751281,"Belgium","BE",25,49,25,"2022-W02"
"Age50_59",1459688,1369392,1199162,11522440,1591660,"Belgium","BE",50,59,10,"2022-W02"
"Age60_69",1275807,1239636,1145872,11522440,1347513,"Belgium","BE",60,69,10,"2022-W02"
"Age70_79",897313,876738,831447,11522440,924351,"Belgium","BE",70,79,10,"2022-W02"
"Age80+",603657,574013,535597,11522440,656762,"Belgium","BE",80,100,21,"2022-W02"
"Age<18",23481,19890,14,6951482,1189680,"Bulgaria","BG",0,17,18,"2022-W02"
"Age18_24",115569,63946,6804,6951482,427191,"Bulgaria","BG",18,24,7,"2022-W02"
"Age25_49",773462,487799,95750,6951482,2402352,"Bulgaria","BG",25,49,25,"2022-W02"
"Age50_59",366965,271172,85378,6951482,953355,"Bulgaria","BG",50,59,10,"2022-W02"
"Age60_69",377879,319931,140512,6951482,938635,"Bulgaria","BG",60,69,10,"2022-W02"
"Age70_79",281456,253343,131856,6951482,701964,"Bulgaria","BG",70,79,10,"2022-W02"
"Age80+",86330,78060,39162,6951482,338305,"Bulgaria","BG",80,100,21,"2022-W02"
"Age10_14",14568,11053,0,888005,46307,"Cyprus","CY",10,14,5,"2022-W02"
"Age15_17",16153,15218,26,888005,28169,"Cyprus","CY",15,17,3,"2022-W02"
"Age18_24",59831,55235,15215,888005,84850,"Cyprus","CY",18,24,7,"2022-W02"
"Age25_49",277321,261685,128458,888005,330295,"Cyprus","CY",25,49,25,"2022-W02"
"Age5_9",2679,193,0,888005,48875,"Cyprus","CY",5,9,5,"2022-W02"
"Age50_59",93897,90092,63372,888005,107634,"Cyprus","CY",50,59,10,"2022-W02"
"Age60_69",86871,85106,67742,888005,94714,"Cyprus","CY",60,69,10,"2022-W02"
"Age70_79",65069,63917,56554,888005,66429,"Cyprus","CY",70,79,10,"2022-W02"
"Age80+",32196,32173,27231,888005,33530,"Cyprus","CY",80,100,21,"2022-W02"
"Age0_4",2,0,0,10693939,568823,"Czech Republic","CZ",0,4,5,"2022-W02"
"Age10_14",178618,154374,38,10693939,577984,"Czech Republic","CZ",10,14,5,"2022-W02"
"Age15_17",188083,180774,871,10693939,289263,"Czech Republic","CZ",15,17,3,"2022-W02"
"Age18_24",467580,407785,62040,10693939,671799,"Czech Republic","CZ",18,24,7,"2022-W02"
"Age25_49",2571561,2320914,850599,10693939,3899741,"Czech Republic","CZ",25,49,25,"2022-W02"
"Age5_9",21159,4343,0,10693939,563395,"Czech Republic","CZ",5,9,5,"2022-W02"
"Age50_59",1052011,974935,567205,10693939,1339737,"Czech Republic","CZ",50,59,10,"2022-W02"
"Age60_69",1055018,989405,744051,10693939,1330494,"Czech Republic","CZ",60,69,10,"2022-W02"
"Age70_79",943680,901073,740390,10693939,1011603,"Czech Republic","CZ",70,79,10,"2022-W02"
"Age80+",407939,389497,311543,10693939,441100,"Czech Republic","CZ",80,100,21,"2022-W02"
"Age0_4",25,5,0,5822763,307888,"Denmark","DK",0,4,5,"2022-W02"
"Age10_14",236154,205799,260,5822763,338629,"Denmark","DK",10,14,5,"2022-W02"
"Age15_17",182754,178879,4041,5822763,203020,"Denmark","DK",15,17,3,"2022-W02"
"Age18_24",439640,425296,251493,5822763,522153,"Denmark","DK",18,24,7,"2022-W02"
"Age25_49",1599323,1527611,988463,5822763,1843666,"Denmark","DK",25,49,25,"2022-W02"
"Age5_9",123657,74268,1,5822763,306601,"Denmark","DK",5,9,5,"2022-W02"
"Age50_59",757059,752465,671501,5822763,800444,"Denmark","DK",50,59,10,"2022-W02"
"Age60_69",647873,645633,609768,5822763,663646,"Denmark","DK",60,69,10,"2022-W02"
"Age70_79",566629,565439,549502,5822763,564390,"Denmark","DK",70,79,10,"2022-W02"
"Age80+",283894,283049,274182,5822763,272326,"Denmark","DK",80,100,21,"2022-W02"
"Age<18",50416,44679,759,1328976,257044,"Estonia","EE",0,17,18,"2022-W02"
"Age18_24",64359,50647,11839,1328976,87626,"Estonia","EE",18,24,7,"2022-W02"
"Age25_49",323022,261633,94992,1328976,460829,"Estonia","EE",25,49,25,"2022-W02"
"Age50_59",131186,115141,59504,1328976,171453,"Estonia","EE",50,59,10,"2022-W02"
"Age60_69",127607,117237,72941,1328976,163237,"Estonia","EE",60,69,10,"2022-W02"
"Age70_79",90612,86268,63267,1328976,111342,"Estonia","EE",70,79,10,"2022-W02"
"Age80+",55779,52129,40374,1328976,77445,"Estonia","EE",80,100,21,"2022-W02"
"Age0_4",12,6,0,10718565,461955,"Greece","EL",0,4,5,"2022-W02"
"Age10_14",157812,117143,12,10718565,553606,"Greece","EL",10,14,5,"2022-W02"
"Age15_17",177359,158827,118,10718565,326859,"Greece","EL",15,17,3,"2022-W02"
"Age18_24",568252,409535,144924,10718565,782452,"Greece","EL",18,24,7,"2022-W02"
"Age25_49",2675995,2245110,1222584,10718565,3497414,"Greece","EL",25,49,25,"2022-W02"
"Age5_9",39147,5916,2,10718565,511958,"Greece","EL",5,9,5,"2022-W02"
"Age50_59",1267006,1151706,832762,10718565,1515472,"Greece","EL",50,59,10,"2022-W02"
"Age60_69",1162428,1091808,884538,10718565,1291651,"Greece","EL",60,69,10,"2022-W02"
"Age70_79",906367,867294,744559,10718565,1003958,"Greece","EL",70,79,10,"2022-W02"
"Age80+",665236,601911,488278,10718565,773240,"Greece","EL",80,100,21,"2022-W02"
"Age0_4",813,372,71,47332614,2011885,"Spain","ES",0,4,5,"2022-W02"
"Age10_14",1995167,1118354,11853,47332614,2535060,"Spain","ES",10,14,5,"2022-W02"
"Age15_17",1352199,1142899,17863,47332614,1448603,"Spain","ES",15,17,3,"2022-W02"
"Age18_24",2955313,2337811,205608,47332614,3303575,"Spain","ES",18,24,7,"2022-W02"
"Age25_49",14332211,11879287,3060419,47332614,16481919,"Spain","ES",25,49,25,"2022-W02"
"Age5_9",789172,610,208,47332614,2330208,"Spain","ES",5,9,5,"2022-W02"
"Age50_59",6755728,5760053,3740593,47332614,7035203,"Spain","ES",50,59,10,"2022-W02"
"Age60_69",5327434,4897573,4477249,47332614,5350604,"Spain","ES",60,69,10,"2022-W02"
"Age70_79",3963704,3784616,3608218,47332614,3984504,"Spain","ES",70,79,10,"2022-W02"
"Age80+",2949044,2895305,2578050,47332614,2851053,"Spain","ES",80,100,21,"2022-W02"
"Age0_4",0,0,0,5525292,255924,"Finland","FI",0,4,5,"2022-W02"
"Age10_14",177357,133848,477,5525292,308825,"Finland","FI",10,14,5,"2022-W02"
"Age15_17",156438,142175,2068,5525292,178021,"Finland","FI",15,17,3,"2022-W02"
"Age18_24",353454,323208,35035,5525292,432594,"Finland","FI",18,24,7,"2022-W02"
"Age25_49",1462360,1380907,401616,5525292,1728083,"Finland","FI",25,49,25,"2022-W02"
"Age5_9",28107,3,0,5525292,306287,"Finland","FI",5,9,5,"2022-W02"
"Age50_59",641747,622680,342087,5525292,724665,"Finland","FI",50,59,10,"2022-W02"
"Age60_69",654829,642585,464230,5525292,716579,"Finland","FI",60,69,10,"2022-W02"
"Age70_79",555962,551115,462714,5525292,561908,"Finland","FI",70,79,10,"2022-W02"
"Age80+",296263,295050,256657,5525292,312406,"Finland","FI",80,100,21,"2022-W02"
"Age<18",4331181,3611198,243496,67320216,14540168,"France","FR",0,17,18,"2022-W02"
"Age18_24",5205263,4682903,2322642,67320216,5444270,"France","FR",18,24,7,"2022-W02"
"Age25_49",18954857,17435640,9925506,67320216,20684932,"France","FR",25,49,25,"2022-W02"
"Age50_59",8278582,7855692,5883830,67320216,8805539,"France","FR",50,59,10,"2022-W02"
"Age60_69",7417707,7157790,6011439,67320216,8007585,"France","FR",60,69,10,"2022-W02"
"Age70_79",5658381,5516972,4860764,67320216,5692912,"France","FR",70,79,10,"2022-W02"
"Age80+",3667015,3541073,2940631,67320216,4144810,"France","FR",80,100,21,"2022-W02"
"Age0_4",123,88,9,4058165,182408,"Croatia","HR",0,4,5,"2022-W02"
"Age10_14",7804,5697,36,4058165,202389,"Croatia","HR",10,14,5,"2022-W02"
"Age15_17",23574,19471,374,4058165,115854,"Croatia","HR",15,17,3,"2022-W02"
"Age18_24",148593,115484,9541,4058165,321108,"Croatia","HR",18,24,7,"2022-W02"
"Age25_49",788379,641333,119385,4058165,1319478,"Croatia","HR",25,49,25,"2022-W02"
"Age5_9",477,83,2,4058165,196674,"Croatia","HR",5,9,5,"2022-W02"
"Age50_59",407682,358719,111582,4058165,570899,"Croatia","HR",50,59,10,"2022-W02"
"Age60_69",452737,421879,197532,4058165,562891,"Croatia","HR",60,69,10,"2022-W02"
"Age70_79",304112,290999,173099,4058165,364156,"Croatia","HR",70,79,10,"2022-W02"
"Age80+",145498,137674,79672,4058165,222308,"Croatia","HR",80,100,21,"2022-W02"
"Age<18",398601,348168,27787,9769526,1709048,"Hungary","HU",0,17,18,"2022-W02"
"Age18_24",414066,358436,135302,9769526,741094,"Hungary","HU",18,24,7,"2022-W02"
"Age25_49",2350502,2122652,1032774,9769526,3490565,"Hungary","HU",25,49,25,"2022-W02"
"Age50_59",949401,883953,556122,9769526,1235206,"Hungary","HU",50,59,10,"2022-W02"
"Age60_69",1046750,1004368,753202,9769526,1295058,"Hungary","HU",60,69,10,"2022-W02"
"Age70_79",759094,741612,620268,9769526,859765,"Hungary","HU",70,79,10,"2022-W02"
"Age80+",340866,331855,267099,9769526,438790,"Hungary","HU",80,100,21,"2022-W02"
"Age0_4",8,4,80,4964440,311481,"Ireland","IE",0,4,5,"2022-W02"
"Age10_14",189035,151669,1610,4964440,348422,"Ireland","IE",10,14,5,"2022-W02"
"Age15_17",157977,153421,45965,4964440,195570,"Ireland","IE",15,17,3,"2022-W02"
"Age18_24",382419,292517,160811,4964440,433572,"Ireland","IE",18,24,7,"2022-W02"
"Age25_49",1574788,1480655,922561,4964440,1749671,"Ireland","IE",25,49,25,"2022-W02"
"Age5_9",43649,92,7,4964440,346162,"Ireland","IE",5,9,5,"2022-W02"
"Age50_59",605801,528874,491502,4964440,606007,"Ireland","IE",50,59,10,"2022-W02"
"Age60_69",489089,476109,432341,4964440,480682,"Ireland","IE",60,69,10,"2022-W02"
"Age70_79",350792,348150,323330,4964440,322167,"Ireland","IE",70,79,10,"2022-W02"
"Age80+",189120,186244,168376,4964440,170706,"Ireland","IE",80,100,21,"2022-W02"
"Age0_4",0,0,0,364134,21362,"Iceland","IS",0,4,5,"2022-W02"
"Age10_14",16564,10228,15,364134,23630,"Iceland","IS",10,14,5,"2022-W02"
"Age15_17",12480,12066,3509,364134,13145,"Iceland","IS",15,17,3,"2022-W02"
"Age18_24",30434,17306,21177,364134,34868,"Iceland","IS",18,24,7,"2022-W02"
"Age25_49",115701,77709,86818,364134,131004,"Iceland","IS",25,49,25,"2022-W02"
"Age5_9",9300,26,0,364134,23227,"Iceland","IS",5,9,5,"2022-W02"
"Age50_59",40902,36832,36270,364134,43992,"Iceland","IS",50,59,10,"2022-W02"
"Age60_69",37302,36264,33821,364134,37414,"Iceland","IS",60,69,10,"2022-W02"
"Age70_79",24911,24494,22845,364134,22890,"Iceland","IS",70,79,10,"2022-W02"
"Age80+",13766,13629,11699,364134,12602,"Iceland","IS",80,100,21,"2022-W02"
"Age<18",2965666,2322372,30554,59641488,9433159,"Italy","IT",0,17,18,"2022-W02"
"Age18_24",3728734,3304256,572395,59641488,4121339,"Italy","IT",18,24,7,"2022-W02"
"Age25_49",15950694,14272285,4145443,59641488,18920355,"Italy","IT",25,49,25,"2022-W02"
"Age50_59",8506568,7541659,3768467,59641488,9414195,"Italy","IT",50,59,10,"2022-W02"
"Age60_69",6863686,6047049,3781922,59641488,7364364,"Italy","IT",60,69,10,"2022-W02"
"Age70_79",5606531,5189887,3609671,59641488,5968373,"Italy","IT",70,79,10,"2022-W02"
"Age80+",4367551,4157488,3266520,59641488,4419703,"Italy","IT",80,100,21,"2022-W02"
"Age0_4",32,0,0,2794090,145590,"Lithuania","LT",0,4,5,"2022-W02"
"Age10_14",35178,28577,42,2794090,132642,"Lithuania","LT",10,14,5,"2022-W02"
"Age15_17",47175,43109,409,2794090,76077,"Lithuania","LT",15,17,3,"2022-W02"
"Age18_24",160713,126302,43657,2794090,209209,"Lithuania","LT",18,24,7,"2022-W02"
"Age25_49",745725,566205,242085,2794090,914337,"Lithuania","LT",25,49,25,"2022-W02"
"Age5_9",4669,1363,1,2794090,144512,"Lithuania","LT",5,9,5,"2022-W02"
"Age50_59",339398,275506,135975,2794090,419039,"Lithuania","LT",50,59,10,"2022-W02"
"Age60_69",301132,267343,163133,2794090,351248,"Lithuania","LT",60,69,10,"2022-W02"
"Age70_79",192839,180190,128153,2794090,236890,"Lithuania","LT",70,79,10,"2022-W02"
"Age80+",107337,100078,70963,2794090,164546,"Lithuania","LT",80,100,21,"2022-W02"
"Age10_14",19067,15528,338,626108,33101,"Luxembourg","LU",10,14,5,"2022-W02"
"Age15_17",16179,15234,551,626108,19462,"Luxembourg","LU",15,17,3,"2022-W02"
"Age18_24",39011,29829,13184,626108,52409,"Luxembourg","LU",18,24,7,"2022-W02"
"Age25_49",189697,162378,100435,626108,239349,"Luxembourg","LU",25,49,25,"2022-W02"
"Age5_9",3573,5,0,626108,33994,"Luxembourg","LU",5,9,5,"2022-W02"
"Age50_59",78620,68869,60439,626108,89549,"Luxembourg","LU",50,59,10,"2022-W02"
"Age60_69",55873,52105,47908,626108,61985,"Luxembourg","LU",60,69,10,"2022-W02"
"Age70_79",35184,34346,30519,626108,38352,"Luxembourg","LU",70,79,10,"2022-W02"
"Age80+",23709,23087,20190,626108,24925,"Luxembourg","LU",80,100,21,"2022-W02"
"Age0_4",0,1,0,1907675,103060,"Latvia","LV",0,4,5,"2022-W02"
"Age10_14",33925,29334,818,1907675,102501,"Latvia","LV",10,14,5,"2022-W02"
"Age15_17",37449,35116,882,1907675,54269,"Latvia","LV",15,17,3,"2022-W02"
"Age18_24",94574,72010,11620,1907675,119249,"Latvia","LV",18,24,7,"2022-W02"
"Age25_49",492729,352886,96869,1907675,639712,"Latvia","LV",25,49,25,"2022-W02"
"Age5_9",1915,18,8,1907675,99627,"Latvia","LV",5,9,5,"2022-W02"
"Age50_59",210337,151004,51331,1907675,265997,"Latvia","LV",50,59,10,"2022-W02"
"Age60_69",196371,153771,63361,1907675,241651,"Latvia","LV",60,69,10,"2022-W02"
"Age70_79",128004,107042,53513,1907675,170557,"Latvia","LV",70,79,10,"2022-W02"
"Age80+",71155,56482,28498,1907675,111052,"Latvia","LV",80,100,21,"2022-W02"
"Age<18",35171,23465,158,514564,81948,"Malta","MT",0,17,18,"2022-W02"
"Age18_24",35557,29554,19802,514564,42136,"Malta","MT",18,24,7,"2022-W02"
"Age25_49",191280,166556,129446,514564,205154,"Malta","MT",25,49,25,"2022-W02"
"Age50_59",53404,50395,48515,514564,59168,"Malta","MT",50,59,10,"2022-W02"
"Age60_69",57171,55144,55121,514564,59551,"Malta","MT",60,69,10,"2022-W02"
"Age70_79",47653,46706,37497,514564,44918,"Malta","MT",70,79,10,"2022-W02"
"Age80+",22667,22395,17606,514564,21689,"Malta","MT",80,100,21,"2022-W02"
"Age<18",327817,111723,0,5367580,1118608,"Norway","NO",0,17,18,"2022-W02"
"Age18_24",424417,394063,100108,5367580,470970,"Norway","NO",18,24,7,"2022-W02"
"Age25_49",1627900,1549113,567097,5367580,1825133,"Norway","NO",25,49,25,"2022-W02"
"Age50_59",679044,667006,475824,5367580,703830,"Norway","NO",50,59,10,"2022-W02"
"Age60_69",570072,566702,486212,5367580,582495,"Norway","NO",60,69,10,"2022-W02"
"Age70_79",444615,444633,415801,5367580,435834,"Norway","NO",70,79,10,"2022-W02"
"Age80+",226834,225622,208187,5367580,230710,"Norway","NO",80,100,21,"2022-W02"
"Age0_4",19,19,4,37958138,1921497,"Poland","PL",0,4,5,"2022-W02"
"Age10_14",694156,537889,291,37958138,1998280,"Poland","PL",10,14,5,"2022-W02"
"Age15_17",561334,532227,1205,37958138,1051166,"Poland","PL",15,17,3,"2022-W02"
"Age18_24",1534157,1143518,219999,37958138,2754264,"Poland","PL",18,24,7,"2022-W02"
"Age25_49",8454118,6662435,2228004,37958138,14035724,"Poland","PL",25,49,25,"2022-W02"
"Age5_9",241427,74373,1,37958138,1942294,"Poland","PL",5,9,5,"2022-W02"
"Age50_59",3140197,2758722,1454542,37958138,4606379,"Poland","PL",50,59,10,"2022-W02"
"Age60_69",3877520,3636690,2308578,37958138,5179612,"Poland","PL",60,69,10,"2022-W02"
"Age70_79",2386828,2336750,1783813,37958138,2783163,"Poland","PL",70,79,10,"2022-W02"
"Age80+",1110761,1084591,748964,37958138,1685759,"Poland","PL",80,100,21,"2022-W02"
"Age0_4",21,10,0,10295909,436202,"Portugal","PT",0,4,5,"2022-W02"
"Age10_14",412379,254389,231,10295909,504940,"Portugal","PT",10,14,5,"2022-W02"
"Age15_17",302346,267534,614,10295909,320065,"Portugal","PT",15,17,3,"2022-W02"
"Age18_24",761646,428944,44333,10295909,775701,"Portugal","PT",18,24,7,"2022-W02"
"Age25_49",3288947,2438032,539922,10295909,3360653,"Portugal","PT",25,49,25,"2022-W02"
"Age5_9",185304,72,1,10295909,455843,"Portugal","PT",5,9,5,"2022-W02"
"Age50_59",1492766,1165495,818218,10295909,1485319,"Portugal","PT",50,59,10,"2022-W02"
"Age60_69",1356617,1197396,1078133,10295909,1299674,"Portugal","PT",60,69,10,"2022-W02"
"Age70_79",1052383,988910,915443,10295909,981649,"Portugal","PT",70,79,10,"2022-W02"
"Age80+",701279,667200,614847,10295909,675863,"Portugal","PT",80,100,21,"2022-W02"
"Age<18",254576,237363,7021,19328838,3644619,"Romania","RO",0,17,18,"2022-W02"
"Age18_24",691009,438239,62917,19328838,1414236,"Romania","RO",18,24,7,"2022-W02"
"Age25_49",3353203,2262184,444239,19328838,6769359,"Romania","RO",25,49,25,"2022-W02"
"Age50_59",1431495,1057483,270526,19328838,2541550,"Romania","RO",50,59,10,"2022-W02"
"Age60_69",1315490,1093220,316499,19328838,2499205,"Romania","RO",60,69,10,"2022-W02"
"Age70_79",741435,641692,192870,19328838,1531033,"Romania","RO",70,79,10,"2022-W02"
"Age80+",245258,212005,62935,19328838,928836,"Romania","RO",80,100,21,"2022-W02"
"Age15_17",281310,256211,1362,10327589,345687,"Sweden","SE",15,17,3,"2022-W02"
"Age18_24",649950,604273,38507,10327589,810921,"Sweden","SE",18,24,7,"2022-W02"
"Age25_49",2836416,2725214,416666,10327589,3404540,"Sweden","SE",25,49,25,"2022-W02"
"Age50_59",1183713,1165697,546639,10327589,1297863,"Sweden","SE",50,59,10,"2022-W02"
"Age60_69",1028114,1017221,827899,10327589,1108438,"Sweden","SE",60,69,10,"2022-W02"
"Age70_79",959483,951259,855593,10327589,989013,"Sweden","SE",70,79,10,"2022-W02"
"Age80+",512393,504580,441137,10327589,536306,"Sweden","SE",80,100,21,"2022-W02"
"Age<18",41626,36544,517,2095861,371395,"Slovenia","SI",0,17,18,"2022-W02"
"Age18_24",84726,64565,16297,2095861,141225,"Slovenia","SI",18,24,7,"2022-W02"
"Age25_49",418820,320595,118937,2095861,711365,"Slovenia","SI",25,49,25,"2022-W02"
"Age50_59",218110,188466,100191,2095861,303125,"Slovenia","SI",50,59,10,"2022-W02"
"Age60_69",221413,205312,137457,2095861,278944,"Slovenia","SI",60,69,10,"2022-W02"
"Age70_79",160996,154114,116174,2095861,175640,"Slovenia","SI",70,79,10,"2022-W02"
"Age80+",101967,97854,67977,2095861,114167,"Slovenia","SI",80,100,21,"2022-W02"
"Age10_14",40552,31307,64,5457873,279531,"Slovakia","SK",10,14,5,"2022-W02"
"Age15_17",60823,54619,637,5457873,156256,"Slovakia","SK",15,17,3,"2022-W02"
"Age18_24",210937,174275,44398,5457873,398739,"Slovakia","SK",18,24,7,"2022-W02"
"Age25_49",1099850,959863,356327,5457873,2069170,"Slovakia","SK",25,49,25,"2022-W02"
"Age5_9",5414,219,0,5457873,290061,"Slovakia","SK",5,9,5,"2022-W02"
"Age50_59",436022,396707,192593,5457873,704900,"Slovakia","SK",50,59,10,"2022-W02"
"Age60_69",480797,451999,338550,5457873,689318,"Slovakia","SK",60,69,10,"2022-W02"
"Age70_79",317737,304012,235716,5457873,391090,"Slovakia","SK",70,79,10,"2022-W02"
"Age80+",124619,117419,82545,5457873,184680,"Slovakia","SK",80,100,21,"2022-W02"
"Age0_4",2316,1132,9,8901064,435835,"Austria","AT",0,4,5,"2022-W03"
"Age10_14",192279,163518,20460,8901064,421998,"Austria","AT",10,14,5,"2022-W03"
"Age15_17",197840,179911,50033,8901064,259561,"Austria","AT",15,17,3,"2022-W03"
"Age18_24",541305,448888,270325,8901064,696064,"Austria","AT",18,24,7,"2022-W03"
"Age25_49",2377650,2076888,1441922,8901064,3006228,"Austria","AT",25,49,25,"2022-W03"
"Age5_9",90470,65777,52,8901064,425227,"Austria","AT",5,9,5,"2022-W03"
"Age50_59",1179036,1082666,882589,8901064,1396889,"Austria","AT",50,59,10,"2022-W03"
"Age60_69",940149,893348,770685,8901064,1016016,"Austria","AT",60,69,10,"2022-W03"
"Age70_79",675147,649644,579632,8901064,769199,"Austria","AT",70,79,10,"2022-W03"
"Age80+",506408,483122,418751,8901064,474047,"Austria","AT",80,100,21,"2022-W03"
"Age<18",780263,682179,32812,11522440,2320244,"Belgium","BE",0,17,18,"2022-W03"
"Age18_24",778092,699309,302609,11522440,930629,"Belgium","BE",18,24,7,"2022-W03"
"Age25_49",3210174,2966010,1896517,11522440,3751281,"Belgium","BE",25,49,25,"2022-W03"
"Age50_59",1459724,1369446,1204408,11522440,1591660,"Belgium","BE",50,59,10,"2022-W03"
"Age60_69",1275831,1239680,1147633,11522440,1347513,"Belgium","BE",60,69,10,"2022-W03"
"Age70_79",897326,876755,831943,11522440,924351,"Belgium","BE",70,79,10,"2022-W03"
"Age80+",603667,574023,535749,11522440,656762,"Belgium","BE",80,100,21,"2022-W03"
"Age<18",23481,19890,14,6951482,1189680,"Bulgaria","BG",0,17,18,"2022-W03"
"Age18_24",115569,63946,6804,6951482,427191,"Bulgaria","BG",18,24,7,"2022-W03"
