CODGEO;LIBGEO;MED14
49215;Montreuil-Bellay;17930,6
49216;Montreuil-sur-Loir;22884,0
49217;Montreuil-sur-Maine;19568,6
49218;Montrevault;18733,2
49219;Montsoreau;19018,0
49220;Morannes;18836,7
49221;Mouliherne;17389,5
49222;Mozé-sur-Louet;21257,0
49223;Mûrs-Erigné;21591,0
49224;Neuillé;19075,6
49225;Neuvy-en-Mauges;18290,0
49226;Noëllet;16885,3
49227;Notre-Dame-d'Allençon;20660,0
49228;Noyant;17122,0
49229;Noyant-la-Gravoyère;18326,0
49230;Noyant-la-Plaine;19889,3
49231;Nuaillé;20862,7
49232;Nueil-sur-Layon;17669,8
49233;Nyoiseau;19224,7
49234;Parçay-les-Pins;15774,0
49235;Parnay;20197,4
49236;Passavant-sur-Layon;17854,1
49237;La Pellerine;19140,0
49238;Pellouailles-les-Vignes;20695,4
49239;Le Pin-en-Mauges;19049,6
49240;La Plaine;18086,7
49241;Le Plessis-Grammoire;22610,4
49242;Le Plessis-Macé;20228,6
49243;La Poitevinière;18583,3
49244;La Pommeraye;19116,0
49246;Les Ponts-de-Cé;20838,7
49247;La Possonnière;21121,0
49248;Pouancé;18996,9
49249;La Pouëze;19831,7
49250;La Prévière;20760,7
49251;Pruillé;21871,0
49252;Le Puiset-Doré;19085,5
49253;Le Puy-Notre-Dame;17675,6
49254;Querré;19554,3
49256;Rablay-sur-Layon;20415,7
49257;Les Rairies;19603,3
49258;La Renaudière;19075,4
49259;Rochefort-sur-Loire;19816,1
49260;La Romagne;19876,7
49261;Les Rosiers-sur-Loire;19364,8
49262;Rou-Marson;20949,2
49263;Roussay;18613,3
49264;Saint-André-de-la-Marche;21059,3
49265;Saint-Aubin-de-Luigné;20395,7
49266;Saint-Augustin-des-Bois;19113,9
49267;Saint-Barthélemy-d'Anjou;20637,0
49268;Sainte-Christine;18316,3
49269;Saint-Christophe-du-Bois;20948,3
49270;Saint-Christophe-la-Couperie;19002,4
49271;Saint-Clément-de-la-Place;20771,0
49272;Saint-Clément-des-Levées;18939,3
49273;Saint-Crespin-sur-Moine;19548,7
49274;Saint-Cyr-en-Bourg;18695,8
49276;Saint-Florent-le-Vieil;19408,8
49277;Sainte-Gemmes-d'Andigné;20783,3
49278;Sainte-Gemmes-sur-Loire;23003,1
49279;Saint-Georges-des-Sept-Voies;19761,0
49280;Saint-Georges-du-Bois;17874,7
49281;Saint-Georges-des-Gardes;20346,5
49282;Saint-Georges-sur-Layon;17798,7
49283;Saint-Georges-sur-Loire;20931,3
49284;Saint-Germain-des-Prés;19513,3
49285;Saint-Germain-sur-Moine;19514,2
49288;Saint-Jean-de-la-Croix;20767,6
49289;Saint-Jean-de-Linières;22812,1
49290;Saint-Jean-des-Mauvrets;22832,9
49291;Saint-Just-sur-Dive;18501,7
49292;Saint-Lambert-du-Lattay;19745,7
49294;Saint-Lambert-la-Potherie;22880,0
49295;Saint-Laurent-de-la-Plaine;19138,0
49296;Saint-Laurent-des-Autels;19127,0
49297;Saint-Laurent-du-Mottay;18998,3
49298;Saint-Léger-des-Bois;22492,6
49299;Saint-Léger-sous-Cholet;21328,6
49300;Saint-Lézin;18840,0
49301;Saint-Macaire-en-Mauges;19727,6
49302;Saint-Macaire-du-Bois;17826,7
49304;Saint-Martin-de-la-Place;18843,3
49305;Saint-Martin-du-Bois;18708,7
49306;Saint-Martin-du-Fouilloux;22057,9
49307;Saint-Mathurin-sur-Loire;21033,3
49308;Saint-Melaine-sur-Aubance;23773,0
49309;Saint-Michel-et-Chanveaux;18351,3
49310;Saint-Paul-du-Bois;17530,0
49311;Saint-Philbert-du-Peuple;19418,4
49312;Saint-Philbert-en-Mauges;18873,3
49313;Saint-Pierre-Montlimart;19125,0
49314;Saint-Quentin-en-Mauges;18392,3
49315;Saint-Quentin-lès-Beaurepaire;19314,4
49316;Saint-Rémy-en-Mauges;18777,0
49317;Saint-Rémy-la-Varenne;20389,0
49318;Saint-Saturnin-sur-Loire;21840,7
49319;Saint-Sauveur-de-Flée;16908,6
49320;Saint-Sauveur-de-Landemont;19055,2
49321;Saint-Sigismond;18705,0
49322;Saint-Sulpice;20479,0
49323;Saint-Sylvain-d'Anjou;21959,3
49324;La Salle-et-Chapelle-Aubry;19000,0
49325;La Salle-de-Vihiers;18374,8
49326;Sarrigné;21938,1
49327;Saulgé-l'Hôpital;20625,6
49328;Saumur;18710,8
49329;Savennières;21054,0
49330;Sceaux-d'Anjou;20518,3
49331;Segré;18738,7
49332;La Séguinière;21266,0
49333;Seiches-sur-le-Loir;19300,0
49334;Sermaise;17978,6
49335;Soeurdres;17787,8
49336;Somloire;19109,0
49337;Soucelles;22076,7
49338;Soulaines-sur-Aubance;21663,9
49339;Soulaire-et-Bourg;21572,0
49341;Souzay-Champigny;19324,0
49342;Tancoigné;18134,5
49343;La Tessoualle;21084,7
49344;Thorigné-d'Anjou;20087,5
49345;Thouarcé;18777,7
49346;Le Thoureil;20425,3
49347;Tiercé;20743,3
49348;Tigné;18994,3
49349;Tillières;20207,1
49350;Torfou;19349,0
49351;La Tourlandry;19025,8
49352;Toutlemonde;20196,2
49353;Trélazé;18768,8
49354;Le Tremblay;16624,8
49355;Trémentines;20388,8
49356;Trémont;19487,8
49358;Turquant;19237,1
49359;Les Ulmes;19833,0
49360;La Varenne;20433,3
49361;Varennes-sur-Loire;18765,0
49362;Varrains;20931,3
49363;Vauchrétien;21643,8
49364;Vaudelnay;19252,7
49365;Les Verchers-sur-Layon;17800,0
49366;Vergonnes;17676,5
49367;Vern-d'Anjou;19058,0
49368;Vernantes;18196,7
49369;Vernoil-le-Fourrier;17162,0
49370;Verrie;20407,3
49371;Vezins;19360,4
49373;Vihiers;18267,3
49374;Villebernier;18893,8
49375;Villedieu-la-Blouère;19734,3
49376;Villemoisan;18851,7
49377;Villevêque;21785,5
49378;Vivy;18232,9
49381;Yzernay;19439,0
50001;Acqueville;22076,8
50002;Agneaux;22480,0
50003;Agon-Coutainville;23281,3
50004;Airel;17819,0
50005;Amfreville;18621,3
50006;Amigny;20948,7
50007;Ancteville;18232,0
50008;Anctoville-sur-Boscq;20385,2
50009;Angey;21677,6
50010;Angoville-au-Plain;
50012;Angoville-sur-Ay;18763,0
50013;Anneville-en-Saire;18562,5
50014;Anneville-sur-Mer;20686,2
50015;Annoville;19378,1
50016;Appeville;19712,0
50018;Argouges;18452,0
50019;Aucey-la-Plaine;19202,8
50020;Auderville;17846,7
50021;Audouville-la-Hubert;
50022;Aumeville-Lestre;15396,7
50023;Auvers;18527,0
50024;Auxais;16157,3
50025;Avranches;18566,0
50026;Azeville;
50027;Bacilly;19853,2
50028;La Baleine;
50029;Barenton;18234,0
50030;Barfleur;17409,3
50031;Barneville-Carteret;20227,9
50032;La Barre-de-Semilly;24203,3
50033;Baubigny;19222,0
50034;Baudre;24052,2
50035;Baudreville;
50036;Baupte;18056,7
50037;La Bazoge;18268,1
50038;Beauchamps;18928,0
50039;Beaucoudray;17870,0
50040;Beauficel;17240,7
50041;Beaumont-Hague;18764,0
50042;Beauvoir;21086,0
50043;Bellefontaine;15255,3
50044;Belval;19301,9
50045;Benoîtville;21047,3
50046;Bérigny;20585,0
50048;Beslon;19484,7
50049;Besneville;17728,0
50050;Beuvrigny;19767,7
50051;Beuzeville-au-Plain;
50052;Beuzeville-la-Bastille;19883,9
50054;Biéville;17532,2
50055;Biniville;18258,7
50056;Bion;21259,3
50057;Biville;20896,9
50058;Blainville-sur-Mer;21044,0
50059;Blosville;19877,3
50060;La Bloutière;19630,7
50061;Boisroger;18598,1
50062;Boisyvon;
50063;Bolleville;18622,5
50064;La Bonneville;18819,0
50066;Jullouville;22925,0
50069;Bourguenolles;17746,5
50070;Boutteville;
50071;Braffais;18341,7
50072;Brainville;20089,4
50073;Branville-Hague;20685,0
50074;Brécey;18238,3
50075;Brectouville;19916,2
50076;Bréhal;20880,6
50077;Bretteville;23681,9
50078;Bretteville-sur-Ay;19970,2
50079;Breuville;20908,7
50080;Brévands;20404,0
50081;Bréville-sur-Mer;26227,6
50082;Bricquebec;19262,9
50083;Bricquebosq;21430,0
50084;Bricqueville-la-Blouette;22242,8
50085;Bricqueville-sur-Mer;20679,5
50086;Brillevast;18492,0
50087;Brix;21443,5
50088;Brouains;16480,3
50089;Brucheville;20552,0
50090;Buais;16650,0
50092;Cambernon;18366,7
50093;Cametours;19038,6
50094;Camprond;19325,0
50095;Canisy;19364,9
50096;Canteloup;17406,3
50097;Canville-la-Rocque;18703,2
50098;Carantilly;19540,0
50099;Carentan;17133,1
50100;Carnet;17884,3
50101;Carneville;21665,7
50102;Carolles;24860,8
50103;Carquebut;17852,5
50105;Catteville;17853,3
50106;Cavigny;19629,4
50107;Catz;19880,0
50108;Céaux;19639,5
50109;Cérences;17676,7
50110;Cerisy-la-Forêt;19358,0
50111;Cerisy-la-Salle;17717,2
50112;La Chaise-Baudouin;17066,7
50114;Les Chambres;18178,8
50115;Champcervon;18630,0
50116;Champcey;19845,3
50117;Champeaux;19725,4
50118;Champrepus;19077,0
50119;Les Champs-de-Losque;17686,1
50120;Chanteloup;19888,1
50121;La Chapelle-Cécelin;19654,3
50123;La Chapelle-en-Juger;19722,0
50124;La Chapelle-Urée;15660,8
50125;Chasseguey;
50126;Chavoy;19105,6
50127;Chef-du-Pont;17988,0
50128;Le Chefresne;18312,9
50129;Cherbourg-Octeville;18586,7
50130;Chérencé-le-Héron;17949,0
50131;Chérencé-le-Roussel;16476,0
50132;Les Chéris;19063,9
50133;Chèvreville;18967,3
50134;Chevry;19204,8
50135;Clitourps;18688,6
50136;Coigny;17501,4
50137;La Colombe;19934,0
50138;Colomby;19343,9
50139;Condé-sur-Vire;21245,7
50140;Contrières;19820,7
50142;Cosqueville;20120,7
50143;Coudeville-sur-Mer;21964,7
50144;Coulouvray-Boisbenâtre;16605,2
50145;Courcy;17923,3
50146;Courtils;18053,0
50147;Coutances;18098,8
50148;Couvains;19878,0
50149;Couville;21991,1
50150;Crasville;20050,7
50151;Créances;18286,0
50152;Les Cresnays;16792,0
50153;Cretteville;19364,4
50154;La Croix-Avranchin;19152,8
50155;Crollon;18620,4
50156;Crosville-sur-Douve;
50158;Cuves;17791,3
50159;Dangy;18669,9
50160;Denneville;20286,1
50161;Le Dézert;19413,8
50162;Digosville;22557,6
50163;Digulleville;20544,8
50164;Domjean;18990,0
50165;Donville-les-Bains;20548,0
50166;Doville;19787,0
50167;Dragey-Ronthon;19884,3
50168;Ducey;19461,0
50169;Écausseville;17862,1
50170;Écoquenéauville;
50171;Éculleville;
50172;Émondeville;19881,0
50173;Équeurdreville-Hainneville;20416,8
50174;Équilly;18127,3
50175;Éroudeville;19277,0
50176;L'Étang-Bertrand;19022,7
50177;Étienville;20125,0
50178;Fermanville;22267,9
50179;Ferrières;
50180;Fervaches;18998,1
50181;Feugères;18991,3
50182;La Feuillie;17983,0
50183;Fierville-les-Mines;17515,8
50184;Flamanville;19386,3
50185;Fleury;20009,7
50186;Flottemanville;20535,0
50187;Flottemanville-Hague;22978,6
50188;Folligny;18716,7
50189;Fontenay;17710,0
50190;Fontenay-sur-Mer;19128,3
50191;Foucarville;19716,5
50192;Fourneaux;19210,5
50193;Le Fresne-Poret;16381,0
50194;Fresville;18571,0
50195;Gathemo;15731,6
50196;Gatteville-le-Phare;20963,3
50197;Gavray;18246,0
50198;Geffosses;18703,3
50199;Genêts;19452,0
50200;Ger;16794,7
50202;Giéville;21084,7
50203;La Glacerie;19690,0
50204;Glatigny;19178,2
50205;La Godefroy;19836,2
50206;La Gohannière;19193,2
50207;Golleville;17362,8
50208;Gonfreville;17878,0
50209;Gonneville;20473,3
50210;Gorges;17384,0
50211;Gouberville;19928,0
50212;Gourbesville;16859,6
50213;Gourfaleur;20845,3
50214;Gouvets;17081,1
50215;Gouville-sur-Mer;21302,8
50216;Graignes-Mesnil-Angot;18319,2
50217;Le Grand-Celland;18833,8
50218;Granville;19121,3
50219;Gratot;20715,0
50220;Gréville-Hague;21494,0
50221;Grimesnil;
50222;Grosville;20036,2
50223;Guéhébert;18827,9
50224;Guilberville;20104,4
50225;Le Guislain;18080,6
50227;Le Ham;18725,7
50228;Hambye;17760,0
50229;Hamelin;
50230;Hardinvast;22197,7
50231;Hauteville-sur-Mer;22215,3
50232;Hauteville-la-Guichard;18074,0
50233;Hautteville-Bocage;18555,2
50234;La Haye-Bellefond;
50235;La Haye-d'Ectot;19649,3
50236;La Haye-du-Puits;16718,0
50237;La Haye-Pesnel;17352,0
50238;Héauville;19007,5
50239;Hébécrevon;21295,4
50240;Helleville;22274,8
50241;Hémevez;18733,5
50242;Herqueville;22114,2
50243;Heugueville-sur-Sienne;19884,7
50244;Hérenguerville;21728,9
50245;Heussé;15090,0
50246;Hiesville;
50247;Hocquigny;18913,3
50248;Le Hommet-d'Arthenay;18543,8
50249;Houesville;18952,7
50250;Houtteville;
50251;Huberville;19423,3
50252;Hudimesnil;19082,8
50253;Huisnes-sur-Mer;17318,8
50254;Husson;14893,6
50255;Hyenville;20266,1
50256;Isigny-le-Buat;18337,3
50257;Jobourg;19745,7
50258;Joganville;
50259;Juilley;19672,5
50260;Juvigny-le-Tertre;17837,8
50261;Lamberville;18546,1
50262;La Lande-d'Airou;19296,8
50263;Lapenty;17917,6
50265;Laulne;19862,0
50266;Lengronne;18971,4
50267;Lessay;17300,0
50268;Lestre;16313,5
50269;Liesville-sur-Douve;20101,3
50270;Lieusaint;20380,0
50271;Lingeard;
50272;Lingreville;18852,0
50273;Lithaire;18531,3
50274;Les Loges-Marchis;18964,0
50275;Les Loges-sur-Brécey;18537,1
50276;Lolif;20371,3
50277;Longueville;23138,5
50278;Le Loreur;17613,2
50279;Le Lorey;19504,0
50280;Lozon;17600,0
50281;La Lucerne-d'Outremer;18955,6
50282;Le Luot;18585,4
50283;La Luzerne;
50284;Macey;18472,0
50285;Magneville;17935,0
50287;La Mancellière-sur-Vire;22051,1
50288;Marcey-les-Grèves;20285,0
50289;Marchésieux;17663,5
50290;Marcilly;18231,0
50291;Margueray;17297,9
50292;Marigny;19956,2
50293;Martigny;19206,0
50294;Martinvast;24517,3
50295;Maupertuis;19924,5
50296;Maupertus-sur-Mer;23527,3
50297;La Meauffe;20153,3
50298;Méautis;19545,3
50299;Le Mesnil;17451,0
50300;Le Mesnil-Adelée;20936,0
50301;Le Mesnil-Amand;19590,7
50302;Le Mesnil-Amey;20453,9
50304;Le Mesnil-Aubert;16282,0
50305;Le Mesnil-au-Val;21001,0
50308;Le Mesnilbus;18447,5
50310;Le Mesnil-Eury;18256,0
50311;Le Mesnil-Garnier;16420,3
50312;Le Mesnil-Gilbert;19061,0
50313;Le Mesnil-Herman;18966,2
50315;Le Mesnillard;17310,0
50316;Le Mesnil-Opac;19982,4
50317;Le Mesnil-Ozenne;20106,7
50318;Le Mesnil-Rainfray;16689,3
50319;Le Mesnil-Raoult;19548,0
50320;Le Mesnil-Rogues;17239,5
50321;Le Mesnil-Rouxelin;24647,5
50323;Le Mesnil-Tôve;17168,7
50324;Le Mesnil-Véneron;16658,7
50325;Le Mesnil-Vigot;16830,4
50326;Le Mesnil-Villeman;19396,7
50327;La Meurdraquière;17337,1
50328;Millières;18346,7
50329;Milly;17234,5
50330;Mobecq;17022,0
50332;Les Moitiers-d'Allonne;21267,3
50333;Les Moitiers-en-Bauptois;18594,6
50334;Montabot;17770,0
50335;Montaigu-la-Brisette;18700,0
50336;Montaigu-les-Bois;18237,1
50337;Montanel;18066,0
50338;Montbray;17574,0
50339;Montchaton;18922,0
50340;Montcuit;18323,5
50341;Montebourg;17630,0
50342;Montfarville;18141,0
50343;Montgardon;18263,2
50345;Monthuchon;21097,6
50347;Montjoie-Saint-Martin;21158,0
50348;Montmartin-en-Graignes;18743,3
50349;Montmartin-sur-Mer;20423,6
50350;Montpinchon;17089,0
50351;Montrabot;
50352;Montreuil-sur-Lozon;18845,2
50353;Le Mont-Saint-Michel;
50354;Montsurvent;18980,0
50355;Montviron;19868,0
50356;Moon-sur-Elle;18095,7
50357;Morigny;
50358;Morsalines;20444,0
50359;Mortain;20407,9
50360;Morville;18640,0
50361;La Mouche;15166,7
50362;Moulines;19913,0
50363;Moyon;18406,7
50364;Muneville-le-Bingard;17488,7
50365;Muneville-sur-Mer;19102,0
50368;Nay;
50369;Négreville;19506,2
50370;Néhou;18005,5
50371;Le Neufbourg;21278,9
50372;Neufmesnil;17426,7
50373;Neuville-au-Plain;
50374;Neuville-en-Beaumont;
50375;Néville-sur-Mer;19435,0
50376;Nicorps;21465,4
50378;Notre-Dame-de-Cenilly;17506,5
50379;Notre-Dame-de-Livoye;20436,2
50380;Notre-Dame-d'Elle;19663,5
50381;Notre-Dame-du-Touchet;18741,0
50382;Nouainville;22925,4
50384;Octeville-l'Avenel;18931,9
50385;Omonville-la-Petite;21516,0
50386;Omonville-la-Rogue;21318,2
50387;Orglandes;18356,0
50388;Orval;19609,0
50389;Ouville;17752,0
50390;Ozeville;18454,7
50391;Parigny;20534,3
50393;Percy;18398,6
50394;Périers;17266,0
50395;La Pernelle;18432,0
50396;Les Perques;19268,0
50397;Perriers-en-Beauficel;17664,0
50398;Le Perron;17979,6
50399;Le Petit-Celland;19181,7
50400;Picauville;17856,1
50401;Pierreville;19522,3
50402;Les Pieux;21846,1
50403;Pirou;19419,0
50404;Placy-Montaigu;17271,0
50405;Le Plessis-Lastelle;14906,3
50406;Plomb;18830,2
50407;Poilley;20510,0
50408;Pontaubault;19226,7
50409;Pont-Hébert;19755,2
50410;Pontorson;18974,0
50411;Ponts;20329,5
50412;Portbail;19677,0
50413;Précey;19795,2
50414;Précorbin;21016,0
50415;Prétot-Sainte-Suzanne;17591,3
50416;Querqueville;20541,3
50417;Quettehou;18175,0
50418;Quettetot;20225,0
50419;Quettreville-sur-Sienne;18655,2
50420;Quibou;19669,8
50421;Quinéville;21198,0
50422;Raids;19501,5
50423;Rampan;21839,3
50425;Rauville-la-Bigot;20964,0
50426;Rauville-la-Place;19082,0
50427;Ravenoville;18148,4
50428;Reffuveille;16777,1
50429;Regnéville-sur-Mer;22099,5
50430;Reigneville-Bocage;
50431;Remilly-sur-Lozon;16933,6
50432;Réthoville;21453,3
50433;Réville;18732,6
50434;La Rochelle-Normande;19851,4
50435;Rocheville;21003,8
50436;Romagny;20237,1
50437;Roncey;16965,0
50438;La Ronde-Haye;18858,1
50440;Rouffigny;18744,0
50441;Rouxeville;19396,2
50442;Le Rozel;22161,5
50443;Sacey;18995,7
50444;Saint-Amand;20310,9
50445;Saint-André-de-Bohon;18344,8
50446;Saint-André-de-l'Épine;21178,2
50447;Saint-Aubin-des-Préaux;20910,0
50448;Saint-Aubin-de-Terregatte;19301,4
50449;Saint-Aubin-du-Perron;16175,3
50450;Saint-Barthélemy;20747,5
50451;Saint-Brice;21301,4
50452;Saint-Brice-de-Landelles;17954,0
50453;Sainte-Cécile;20755,7
50454;Saint-Christophe-du-Foc;20788,1
50455;Saint-Clair-sur-l'Elle;18886,7
50456;Saint-Clément-Rancoudray;17773,3
50457;Sainte-Colombe;18766,0
50458;Saint-Côme-du-Mont;19406,5
50460;Sainte-Croix-Hague;22255,7
50461;Saint-Cyr;19330,6
50462;Saint-Cyr-du-Bailleul;17393,5
50463;Saint-Denis-le-Gast;17603,7
50464;Saint-Denis-le-Vêtu;17293,9
50465;Saint-Ébremond-de-Bonfossé;20845,9
50467;Saint-Floxel;20144,0
50468;Saint-Fromond;18086,7
50469;Sainte-Geneviève;18814,6
50470;Saint-Georges-de-Bohon;20070,0
50471;Saint-Georges-de-la-Rivière;19212,0
50472;Saint-Georges-de-Livoye;18044,0
50473;Saint-Georges-d'Elle;20364,3
50474;Saint-Georges-de-Rouelley;17365,6
50475;Saint-Georges-Montcocq;23180,7
50476;Saint-Germain-d'Elle;18354,1
50477;Saint-Germain-des-Vaux;21084,3
50478;Saint-Germain-de-Tournebut;19452,9
50479;Saint-Germain-de-Varreville;17958,3
50480;Saint-Germain-le-Gaillard;20975,3
50481;Saint-Germain-sur-Ay;20868,5
50482;Saint-Germain-sur-Sèves;18229,8
50483;Saint-Gilles;20882,0
50484;Saint-Hilaire-du-Harcouët;18389,5
50485;Saint-Hilaire-Petitville;19511,3
50486;Saint-Jacques-de-Néhou;18000,0
50487;Saint-James;19147,7
50488;Saint-Jean-de-Daye;19022,0
50489;Saint-Jean-de-la-Haize;21267,9
50490;Saint-Jean-de-la-Rivière;21056,1
50491;Saint-Jean-de-Savigny;18913,3
50492;Saint-Jean-des-Baisants;20934,4
50493;Saint-Jean-des-Champs;19851,9
50494;Saint-Jean-du-Corail;17800,7
50495;Saint-Jean-du-Corail-des-Bois;
50496;Saint-Jean-le-Thomas;20871,0
50497;Saint-Jores;17843,8
50498;Saint-Joseph;20307,1
50499;Saint-Laurent-de-Cuves;18685,7
50500;Saint-Laurent-de-Terregatte;18016,9
50502;Saint-Lô;18916,5
50503;Saint-Lô-d'Ourville;18690,0
50504;Saint-Louet-sur-Vire;18745,6
50505;Saint-Loup;21791,1
50506;Saint-Malo-de-la-Lande;18733,0
50507;Saint-Marcouf;20206,0
50508;Sainte-Marie-du-Bois;
50509;Sainte-Marie-du-Mont;18228,7
50510;Saint-Martin-d'Aubigny;18480,5
50511;Saint-Martin-d'Audouville;20720,0
50512;Saint-Martin-de-Bonfossé;19042,4
50513;Saint-Martin-de-Cenilly;18859,3
50514;Chaulieu;19158,3
50515;Saint-Martin-de-Landelles;18623,8
50516;Saint-Martin-des-Champs;23155,3
50517;Saint-Martin-de-Varreville;19047,3
50518;Saint-Martin-le-Bouillant;18082,9
50519;Saint-Martin-le-Gréard;22701,1
50520;Saint-Martin-le-Hébert;19106,8
50521;Saint-Maur-des-Bois;18365,6
50522;Saint-Maurice-en-Cotentin;19293,8
50523;Sainte-Mère-Église;18097,2
50524;Saint-Michel-de-la-Pierre;18914,3
50525;Saint-Michel-de-Montjoie;18478,7
50528;Saint-Nicolas-de-Pierrepont;20051,0
50529;Saint-Nicolas-des-Bois;
50531;Saint-Ovin;19472,8
50532;Saint-Pair-sur-Mer;22888,3
50533;Saint-Patrice-de-Claids;17174,7
50534;Saint-Pellerin;18781,0
50535;Sainte-Pience;18016,5
50536;Saint-Pierre-d'Arthéglise;18824,0
50537;Saint-Pierre-de-Coutances;21783,1
50538;Saint-Pierre-de-Semilly;23901,3
50539;Saint-Pierre-Église;18533,3
50540;Saint-Pierre-Langers;19744,0
50541;Saint-Planchers;21194,3
50542;Saint-Pois;16723,0
50543;Saint-Quentin-sur-le-Homme;21152,3
50544;Saint-Rémy-des-Landes;20942,7
50545;Saint-Romphaire;20914,8
50546;Saint-Samson-de-Bonfossé;20946,9
50548;Saint-Sauveur-de-Pierrepont;16521,7
50549;Saint-Sauveur-la-Pommeraye;19018,1
50550;Saint-Sauveur-Lendelin;18267,4
50551;Saint-Sauveur-le-Vicomte;18296,0
50552;Saint-Sébastien-de-Raids;19217,8
50553;Saint-Senier-de-Beuvron;18982,9
50554;Saint-Senier-sous-Avranches;21884,3
50556;Sainte-Suzanne-sur-Vire;22479,0
50557;Saint-Symphorien-des-Monts;18300,5
50558;Saint-Symphorien-le-Valois;20535,0
50562;Saint-Vaast-la-Hougue;18865,2
50563;Saint-Vigor-des-Monts;18225,3
50564;Sainteny;18262,0
50565;Sartilly;18320,0
50567;Saussemesnil;20303,9
50568;Saussey;19691,4
50569;Savigny;19946,3
50570;Savigny-le-Vieux;16242,2
50571;Sébeville;
50572;Sénoville;18543,2
50573;Servigny;18611,3
50574;Servon;18505,0
50575;Sideville;23740,0
50576;Siouville-Hague;22618,0
50577;Sortosville-en-Beaumont;18161,4
50578;Sortosville;
50579;Sottevast;21107,7
50580;Sotteville;21772,2
50581;Soulles;19456,7
50582;Sourdeval;17777,1
50583;Sourdeval-les-Bois;19351,4
50584;Subligny;19605,0
50585;Surtainville;19403,0
50586;Surville;19209,4
50587;Taillepied;
50588;Tamerville;21035,0
50589;Tanis;19144,4
50590;Le Tanu;18149,4
50591;Le Teilleul;18014,5
50592;Tessy-sur-Vire;17798,6
50593;Teurthéville-Bocage;17656,5
50594;Teurthéville-Hague;22494,3
50595;Le Theil;19239,0
50596;Théville;20522,0
50597;Tirepied;20011,3
50598;Tocqueville;18975,3
50599;Tollevast;23240,0
50600;Tonneville;23409,0
50601;Torigni-sur-Vire;19110,0
50602;Tourlaville;20149,3
50603;Tourville-sur-Sienne;19913,8
50604;Tréauville;21325,5
50605;Trelly;18328,3
50606;Tribehou;18410,0
50607;La Trinité;18833,5
50608;Troisgots;19404,8
50609;Turqueville;19063,1
50610;Urville;19907,3
50611;Urville-Nacqueville;23930,8
