areaCode,areaName,areaType,date,age,VaccineRegisterPopulationByVaccinationDate,cumPeopleVaccinatedCompleteByVaccinationDate,newPeopleVaccinatedCompleteByVaccinationDate,cumPeopleVaccinatedFirstDoseByVaccinationDate,newPeopleVaccinatedFirstDoseByVaccinationDate,cumPeopleVaccinatedSecondDoseByVaccinationDate,newPeopleVaccinatedSecondDoseByVaccinationDate,cumPeopleVaccinatedThirdInjectionByVaccinationDate,newPeopleVaccinatedThirdInjectionByVaccinationDate,cumVaccinationFirstDoseUptakeByVaccinationDatePercentage,cumVaccinationSecondDoseUptakeByVaccinationDatePercentage,cumVaccinationThirdInjectionUptakeByVaccinationDatePercentage,cumVaccinationCompleteCoverageByVaccinationDatePercentage
E92000001,England,nation,2021-09-26,55_59,4121523.0,3546391.0,354.0,3648075.0,124.0,3546391.0,354.0,37905.0,5267.0,88.5,86.0,0.9,86.0
E92000001,England,nation,2021-09-26,60_64,3507223.0,3091442.0,202.0,3167378.0,60.0,3091442.0,202.0,32032.0,4226.0,90.3,88.1,0.9,88.1
E92000001,England,nation,2021-09-26,65_69,2916416.0,2648620.0,105.0,2685688.0,39.0,2648620.0,105.0,22159.0,2493.0,92.1,90.8,0.8,90.8
E92000001,England,nation,2021-09-26,70_74,2852692.0,2664859.0,63.0,2689790.0,23.0,2664859.0,63.0,24615.0,2546.0,94.3,93.4,0.9,93.4
E92000001,England,nation,2021-09-26,75_79,2142723.0,2027920.0,49.0,2044900.0,20.0,2027920.0,49.0,36373.0,4091.0,95.4,94.6,1.7,94.6
E92000001,England,nation,2021-09-26,80_84,1420966.0,1341732.0,139.0,1358093.0,5.0,1341732.0,139.0,94274.0,10973.0,95.6,94.4,6.6,94.4
E92000001,England,nation,2021-09-26,85_89,867376.0,817129.0,90.0,829337.0,2.0,817129.0,90.0,54282.0,6578.0,95.6,94.2,6.3,94.2
E92000001,England,nation,2021-09-26,90+,477852.0,441212.0,35.0,449307.0,2.0,441212.0,35.0,21399.0,2436.0,94.0,92.3,4.5,92.3
E92000001,England,nation,2021-09-25,12_15,2886567.0,1275.0,40.0,62762.0,1703.0,1275.0,40.0,0.0,0.0,2.2,0.0,0.0,0.0
E92000001,England,nation,2021-09-25,16_17,1375012.0,85534.0,1058.0,681114.0,3429.0,85534.0,1058.0,148.0,36.0,49.5,6.2,0.0,6.2
E92000001,England,nation,2021-09-25,18_24,5399576.0,2773394.0,16314.0,3479354.0,3051.0,2773394.0,16314.0,4216.0,811.0,64.4,51.4,0.1,51.4
E92000001,England,nation,2021-09-25,25_29,4549150.0,2436392.0,8858.0,2864403.0,2266.0,2436392.0,8858.0,6946.0,1262.0,63.0,53.6,0.2,53.6
E92000001,England,nation,2021-09-25,30_34,4847742.0,2814790.0,6369.0,3186004.0,1921.0,2814790.0,6369.0,9746.0,1889.0,65.7,58.1,0.2,58.1
E92000001,England,nation,2021-09-25,35_39,4597615.0,2944499.0,4460.0,3224899.0,1376.0,2944499.0,4460.0,11564.0,2293.0,70.1,64.0,0.3,64.0
E92000001,England,nation,2021-09-25,40_44,4216641.0,2996191.0,2455.0,3194223.0,859.0,2996191.0,2455.0,14448.0,3053.0,75.8,71.1,0.3,71.1
E92000001,England,nation,2021-09-25,45_49,3999364.0,3103629.0,1693.0,3250418.0,571.0,3103629.0,1693.0,18193.0,4026.0,81.3,77.6,0.5,77.6
E92000001,England,nation,2021-09-25,50_54,4249477.0,3539712.0,1112.0,3655082.0,378.0,3539712.0,1112.0,30594.0,8215.0,86.0,83.3,0.7,83.3
E92000001,England,nation,2021-09-25,55_59,4121523.0,3546037.0,781.0,3647951.0,248.0,3546037.0,781.0,32638.0,8694.0,88.5,86.0,0.8,86.0
E92000001,England,nation,2021-09-25,60_64,3507223.0,3091240.0,444.0,3167318.0,151.0,3091240.0,444.0,27806.0,7398.0,90.3,88.1,0.8,88.1
E92000001,England,nation,2021-09-25,65_69,2916416.0,2648515.0,247.0,2685649.0,94.0,2648515.0,247.0,19666.0,6352.0,92.1,90.8,0.7,90.8
E92000001,England,nation,2021-09-25,70_74,2852692.0,2664796.0,143.0,2689767.0,62.0,2664796.0,143.0,22069.0,6117.0,94.3,93.4,0.8,93.4
E92000001,England,nation,2021-09-25,75_79,2142723.0,2027871.0,139.0,2044880.0,36.0,2027871.0,139.0,32282.0,11108.0,95.4,94.6,1.5,94.6
E92000001,England,nation,2021-09-25,80_84,1420966.0,1341593.0,386.0,1358088.0,23.0,1341593.0,386.0,83301.0,30593.0,95.6,94.4,5.9,94.4
E92000001,England,nation,2021-09-25,85_89,867376.0,817039.0,264.0,829335.0,8.0,817039.0,264.0,47704.0,18306.0,95.6,94.2,5.5,94.2
E92000001,England,nation,2021-09-25,90+,477852.0,441177.0,117.0,449305.0,6.0,441177.0,117.0,18963.0,6984.0,94.0,92.3,4.0,92.3
E92000001,England,nation,2021-09-24,12_15,2886567.0,1235.0,29.0,61059.0,9998.0,1235.0,29.0,0.0,0.0,2.1,0.0,0.0,0.0
E92000001,England,nation,2021-09-24,16_17,1375012.0,84476.0,518.0,677685.0,3000.0,84476.0,518.0,112.0,16.0,49.3,6.1,0.0,6.1
E92000001,England,nation,2021-09-24,18_24,5399576.0,2757080.0,14406.0,3476303.0,3239.0,2757080.0,14406.0,3405.0,749.0,64.4,51.1,0.1,51.1
E92000001,England,nation,2021-09-24,25_29,4549150.0,2427534.0,8007.0,2862137.0,2215.0,2427534.0,8007.0,5684.0,1343.0,62.9,53.4,0.1,53.4
E92000001,England,nation,2021-09-24,30_34,4847742.0,2808421.0,6087.0,3184083.0,1973.0,2808421.0,6087.0,7857.0,1915.0,65.7,57.9,0.2,57.9
E92000001,England,nation,2021-09-24,35_39,4597615.0,2940039.0,4179.0,3223523.0,1393.0,2940039.0,4179.0,9271.0,2302.0,70.1,63.9,0.2,63.9
E92000001,England,nation,2021-09-24,40_44,4216641.0,2993736.0,2191.0,3193364.0,851.0,2993736.0,2191.0,11395.0,3010.0,75.7,71.0,0.3,71.0
E92000001,England,nation,2021-09-24,45_49,3999364.0,3101936.0,1384.0,3249847.0,568.0,3101936.0,1384.0,14167.0,3881.0,81.3,77.6,0.4,77.6
E92000001,England,nation,2021-09-24,50_54,4249477.0,3538600.0,950.0,3654704.0,410.0,3538600.0,950.0,22379.0,7122.0,86.0,83.3,0.5,83.3
E92000001,England,nation,2021-09-24,55_59,4121523.0,3545256.0,641.0,3647703.0,240.0,3545256.0,641.0,23944.0,7567.0,88.5,86.0,0.6,86.0
E92000001,England,nation,2021-09-24,60_64,3507223.0,3090796.0,368.0,3167167.0,166.0,3090796.0,368.0,20408.0,6516.0,90.3,88.1,0.6,88.1
E92000001,England,nation,2021-09-24,65_69,2916416.0,2648268.0,214.0,2685555.0,95.0,2648268.0,214.0,13314.0,4041.0,92.1,90.8,0.5,90.8
E92000001,England,nation,2021-09-24,70_74,2852692.0,2664653.0,146.0,2689705.0,59.0,2664653.0,146.0,15952.0,4348.0,94.3,93.4,0.6,93.4
E92000001,England,nation,2021-09-24,75_79,2142723.0,2027732.0,119.0,2044844.0,47.0,2027732.0,119.0,21174.0,6699.0,95.4,94.6,1.0,94.6
E92000001,England,nation,2021-09-24,80_84,1420966.0,1341207.0,284.0,1358065.0,25.0,1341207.0,284.0,52708.0,20200.0,95.6,94.4,3.7,94.4
E92000001,England,nation,2021-09-24,85_89,867376.0,816775.0,166.0,829327.0,24.0,816775.0,166.0,29398.0,11639.0,95.6,94.2,3.4,94.2
E92000001,England,nation,2021-09-24,90+,477852.0,441060.0,88.0,449299.0,7.0,441060.0,88.0,11979.0,4360.0,94.0,92.3,2.5,92.3
E92000001,England,nation,2021-09-23,12_15,2886567.0,1206.0,26.0,51061.0,7500.0,1206.0,26.0,0.0,0.0,1.8,0.0,0.0,0.0
E92000001,England,nation,2021-09-23,16_17,1375012.0,83958.0,534.0,674685.0,3302.0,83958.0,534.0,96.0,20.0,49.1,6.1,0.0,6.1
E92000001,England,nation,2021-09-23,18_24,5399576.0,2742674.0,16451.0,3473064.0,3382.0,2742674.0,16451.0,2656.0,641.0,64.3,50.8,0.0,50.8
E92000001,England,nation,2021-09-23,25_29,4549150.0,2419527.0,8338.0,2859922.0,2195.0,2419527.0,8338.0,4341.0,1151.0,62.9,53.2,0.1,53.2
E92000001,England,nation,2021-09-23,30_34,4847742.0,2802334.0,5969.0,3182110.0,1972.0,2802334.0,5969.0,5942.0,1662.0,65.6,57.8,0.1,57.8
E92000001,England,nation,2021-09-23,35_39,4597615.0,2935860.0,4252.0,3222130.0,1346.0,2935860.0,4252.0,6969.0,1899.0,70.1,63.9,0.2,63.9
E92000001,England,nation,2021-09-23,40_44,4216641.0,2991545.0,2242.0,3192513.0,855.0,2991545.0,2242.0,8385.0,2306.0,75.7,70.9,0.2,70.9
E92000001,England,nation,2021-09-23,45_49,3999364.0,3100552.0,1500.0,3249279.0,549.0,3100552.0,1500.0,10286.0,2889.0,81.2,77.5,0.3,77.5
E92000001,England,nation,2021-09-23,50_54,4249477.0,3537650.0,899.0,3654294.0,403.0,3537650.0,899.0,15257.0,5031.0,86.0,83.2,0.4,83.2
E92000001,England,nation,2021-09-23,55_59,4121523.0,3544615.0,612.0,3647463.0,275.0,3544615.0,612.0,16377.0,5538.0,88.5,86.0,0.4,86.0
E92000001,England,nation,2021-09-23,60_64,3507223.0,3090428.0,444.0,3167001.0,162.0,3090428.0,444.0,13892.0,4830.0,90.3,88.1,0.4,88.1
E92000001,England,nation,2021-09-23,65_69,2916416.0,2648054.0,252.0,2685460.0,115.0,2648054.0,252.0,9273.0,2919.0,92.1,90.8,0.3,90.8
E92000001,England,nation,2021-09-23,70_74,2852692.0,2664507.0,119.0,2689646.0,74.0,2664507.0,119.0,11604.0,3085.0,94.3,93.4,0.4,93.4
E92000001,England,nation,2021-09-23,75_79,2142723.0,2027613.0,147.0,2044797.0,39.0,2027613.0,147.0,14475.0,4934.0,95.4,94.6,0.7,94.6
E92000001,England,nation,2021-09-23,80_84,1420966.0,1340923.0,329.0,1358040.0,31.0,1340923.0,329.0,32508.0,12842.0,95.6,94.4,2.3,94.4
E92000001,England,nation,2021-09-23,85_89,867376.0,816609.0,175.0,829303.0,8.0,816609.0,175.0,17759.0,6961.0,95.6,94.1,2.0,94.1
E92000001,England,nation,2021-09-23,90+,477852.0,440972.0,74.0,449292.0,8.0,440972.0,74.0,7619.0,3027.0,94.0,92.3,1.6,92.3
E92000001,England,nation,2021-09-22,12_15,2886567.0,1180.0,22.0,43561.0,4958.0,1180.0,22.0,0.0,0.0,1.5,0.0,0.0,0.0
E92000001,England,nation,2021-09-22,16_17,1375012.0,83424.0,583.0,671383.0,2411.0,83424.0,583.0,76.0,12.0,48.8,6.1,0.0,6.1
E92000001,England,nation,2021-09-22,18_24,5399576.0,2726223.0,15876.0,3469682.0,3428.0,2726223.0,15876.0,2015.0,497.0,64.3,50.5,0.0,50.5
E92000001,England,nation,2021-09-22,25_29,4549150.0,2411189.0,7754.0,2857727.0,2268.0,2411189.0,7754.0,3190.0,890.0,62.8,53.0,0.1,53.0
E92000001,England,nation,2021-09-22,30_34,4847742.0,2796365.0,5664.0,3180138.0,1860.0,2796365.0,5664.0,4280.0,1148.0,65.6,57.7,0.1,57.7
E92000001,England,nation,2021-09-22,35_39,4597615.0,2931608.0,3951.0,3220784.0,1405.0,2931608.0,3951.0,5070.0,1361.0,70.1,63.8,0.1,63.8
E92000001,England,nation,2021-09-22,40_44,4216641.0,2989303.0,2105.0,3191658.0,846.0,2989303.0,2105.0,6079.0,1702.0,75.7,70.9,0.1,70.9
E92000001,England,nation,2021-09-22,45_49,3999364.0,3099052.0,1338.0,3248730.0,522.0,3099052.0,1338.0,7397.0,2163.0,81.2,77.5,0.2,77.5
E92000001,England,nation,2021-09-22,50_54,4249477.0,3536751.0,868.0,3653891.0,341.0,3536751.0,868.0,10226.0,3868.0,86.0,83.2,0.2,83.2
E92000001,England,nation,2021-09-22,55_59,4121523.0,3544003.0,587.0,3647188.0,235.0,3544003.0,587.0,10839.0,4074.0,88.5,86.0,0.3,86.0
E92000001,England,nation,2021-09-22,60_64,3507223.0,3089984.0,369.0,3166839.0,142.0,3089984.0,369.0,9062.0,3433.0,90.3,88.1,0.3,88.1
E92000001,England,nation,2021-09-22,65_69,2916416.0,2647802.0,209.0,2685345.0,97.0,2647802.0,209.0,6354.0,2424.0,92.1,90.8,0.2,90.8
E92000001,England,nation,2021-09-22,70_74,2852692.0,2664388.0,145.0,2689572.0,48.0,2664388.0,145.0,8519.0,2481.0,94.3,93.4,0.3,93.4
E92000001,England,nation,2021-09-22,75_79,2142723.0,2027466.0,96.0,2044758.0,33.0,2027466.0,96.0,9541.0,3606.0,95.4,94.6,0.4,94.6
E92000001,England,nation,2021-09-22,80_84,1420966.0,1340594.0,204.0,1358009.0,24.0,1340594.0,204.0,19666.0,10109.0,95.6,94.3,1.4,94.3
E92000001,England,nation,2021-09-22,85_89,867376.0,816434.0,123.0,829295.0,16.0,816434.0,123.0,10798.0,5405.0,95.6,94.1,1.2,94.1
E92000001,England,nation,2021-09-22,90+,477852.0,440898.0,54.0,449284.0,5.0,440898.0,54.0,4592.0,2182.0,94.0,92.3,1.0,92.3
E92000001,England,nation,2021-09-21,12_15,2886567.0,1158.0,19.0,38603.0,1715.0,1158.0,19.0,0.0,0.0,1.3,0.0,0.0,0.0
E92000001,England,nation,2021-09-21,16_17,1375012.0,82841.0,500.0,668972.0,2653.0,82841.0,500.0,64.0,8.0,48.7,6.0,0.0,6.0
E92000001,England,nation,2021-09-21,18_24,5399576.0,2710347.0,15394.0,3466254.0,3519.0,2710347.0,15394.0,1518.0,359.0,64.2,50.2,0.0,50.2
E92000001,England,nation,2021-09-21,25_29,4549150.0,2403435.0,7837.0,2855459.0,2304.0,2403435.0,7837.0,2300.0,649.0,62.8,52.8,0.1,52.8
E92000001,England,nation,2021-09-21,30_34,4847742.0,2790701.0,5667.0,3178278.0,1911.0,2790701.0,5667.0,3132.0,867.0,65.6,57.6,0.1,57.6
E92000001,England,nation,2021-09-21,35_39,4597615.0,2927657.0,3997.0,3219379.0,1376.0,2927657.0,3997.0,3709.0,1027.0,70.0,63.7,0.1,63.7
E92000001,England,nation,2021-09-21,40_44,4216641.0,2987198.0,2060.0,3190812.0,853.0,2987198.0,2060.0,4377.0,1229.0,75.7,70.8,0.1,70.8
E92000001,England,nation,2021-09-21,45_49,3999364.0,3097714.0,1390.0,3248208.0,558.0,3097714.0,1390.0,5234.0,1518.0,81.2,77.5,0.1,77.5
E92000001,England,nation,2021-09-21,50_54,4249477.0,3535883.0,831.0,3653550.0,350.0,3535883.0,831.0,6358.0,1799.0,86.0,83.2,0.1,83.2
E92000001,England,nation,2021-09-21,55_59,4121523.0,3543416.0,531.0,3646953.0,278.0,3543416.0,531.0,6765.0,1916.0,88.5,86.0,0.2,86.0
E92000001,England,nation,2021-09-21,60_64,3507223.0,3089615.0,345.0,3166697.0,156.0,3089615.0,345.0,5629.0,1569.0,90.3,88.1,0.2,88.1
E92000001,England,nation,2021-09-21,65_69,2916416.0,2647593.0,191.0,2685248.0,91.0,2647593.0,191.0,3930.0,942.0,92.1,90.8,0.1,90.8
E92000001,England,nation,2021-09-21,70_74,2852692.0,2664243.0,125.0,2689524.0,48.0,2664243.0,125.0,6038.0,1126.0,94.3,93.4,0.2,93.4
E92000001,England,nation,2021-09-21,75_79,2142723.0,2027370.0,57.0,2044725.0,38.0,2027370.0,57.0,5935.0,1519.0,95.4,94.6,0.3,94.6
E92000001,England,nation,2021-09-21,80_84,1420966.0,1340390.0,104.0,1357985.0,18.0,1340390.0,104.0,9557.0,4738.0,95.6,94.3,0.7,94.3
E92000001,England,nation,2021-09-21,85_89,867376.0,816311.0,55.0,829279.0,15.0,816311.0,55.0,5393.0,2601.0,95.6,94.1,0.6,94.1
E92000001,England,nation,2021-09-21,90+,477852.0,440844.0,26.0,449279.0,7.0,440844.0,26.0,2410.0,1045.0,94.0,92.3,0.5,92.3
E92000001,England,nation,2021-09-20,12_15,2886567.0,1139.0,11.0,36888.0,771.0,1139.0,11.0,0.0,0.0,1.3,0.0,0.0,0.0
E92000001,England,nation,2021-09-20,16_17,1375012.0,82341.0,270.0,666319.0,2507.0,82341.0,270.0,56.0,3.0,48.5,6.0,0.0,6.0
E92000001,England,nation,2021-09-20,18_24,5399576.0,2694953.0,16406.0,3462735.0,3500.0,2694953.0,16406.0,1159.0,166.0,64.1,49.9,0.0,49.9
E92000001,England,nation,2021-09-20,25_29,4549150.0,2395598.0,8766.0,2853155.0,2253.0,2395598.0,8766.0,1651.0,312.0,62.7,52.7,0.0,52.7
E92000001,England,nation,2021-09-20,30_34,4847742.0,2785034.0,6039.0,3176367.0,1952.0,2785034.0,6039.0,2265.0,450.0,65.5,57.5,0.0,57.5
E92000001,England,nation,2021-09-20,35_39,4597615.0,2923660.0,4138.0,3218003.0,1364.0,2923660.0,4138.0,2682.0,514.0,70.0,63.6,0.1,63.6
E92000001,England,nation,2021-09-20,40_44,4216641.0,2985138.0,2114.0,3189959.0,826.0,2985138.0,2114.0,3148.0,675.0,75.7,70.8,0.1,70.8
E92000001,England,nation,2021-09-20,45_49,3999364.0,3096324.0,1349.0,3247650.0,557.0,3096324.0,1349.0,3716.0,773.0,81.2,77.4,0.1,77.4
E92000001,England,nation,2021-09-20,50_54,4249477.0,3535052.0,722.0,3653200.0,371.0,3535052.0,722.0,4559.0,901.0,86.0,83.2,0.1,83.2
E92000001,England,nation,2021-09-20,55_59,4121523.0,3542885.0,498.0,3646675.0,259.0,3542885.0,498.0,4849.0,992.0,88.5,86.0,0.1,86.0
E92000001,England,nation,2021-09-20,60_64,3507223.0,3089270.0,338.0,3166541.0,128.0,3089270.0,338.0,4060.0,708.0,90.3,88.1,0.1,88.1
E92000001,England,nation,2021-09-20,65_69,2916416.0,2647402.0,181.0,2685157.0,91.0,2647402.0,181.0,2988.0,375.0,92.1,90.8,0.1,90.8
E92000001,England,nation,2021-09-20,70_74,2852692.0,2664118.0,87.0,2689476.0,42.0,2664118.0,87.0,4912.0,316.0,94.3,93.4,0.2,93.4
E92000001,England,nation,2021-09-20,75_79,2142723.0,2027313.0,45.0,2044687.0,31.0,2027313.0,45.0,4416.0,256.0,95.4,94.6,0.2,94.6
E92000001,England,nation,2021-09-20,80_84,1420966.0,1340286.0,26.0,1357967.0,11.0,1340286.0,26.0,4819.0,625.0,95.6,94.3,0.3,94.3
E92000001,England,nation,2021-09-20,85_89,867376.0,816256.0,21.0,829264.0,3.0,816256.0,21.0,2792.0,388.0,95.6,94.1,0.3,94.1
E92000001,England,nation,2021-09-20,90+,477852.0,440818.0,9.0,449272.0,3.0,440818.0,9.0,1365.0,273.0,94.0,92.2,0.3,92.2
E92000001,England,nation,2021-09-19,12_15,2886567.0,1128.0,3.0,36117.0,538.0,1128.0,3.0,0.0,0.0,1.3,0.0,0.0,0.0
E92000001,England,nation,2021-09-19,16_17,1375012.0,82071.0,287.0,663812.0,2406.0,82071.0,287.0,53.0,2.0,48.3,6.0,0.0,6.0
E92000001,England,nation,2021-09-19,18_24,5399576.0,2678547.0,12668.0,3459235.0,2114.0,2678547.0,12668.0,993.0,50.0,64.1,49.6,0.0,49.6
E92000001,England,nation,2021-09-19,25_29,4549150.0,2386832.0,6652.0,2850902.0,1419.0,2386832.0,6652.0,1339.0,80.0,62.7,52.5,0.0,52.5
E92000001,England,nation,2021-09-19,30_34,4847742.0,2778995.0,4331.0,3174415.0,1181.0,2778995.0,4331.0,1815.0,119.0,65.5,57.3,0.0,57.3
E92000001,England,nation,2021-09-19,35_39,4597615.0,2919522.0,2880.0,3216639.0,865.0,2919522.0,2880.0,2168.0,143.0,70.0,63.5,0.0,63.5
E92000001,England,nation,2021-09-19,40_44,4216641.0,2983024.0,1605.0,3189133.0,488.0,2983024.0,1605.0,2473.0,185.0,75.6,70.7,0.1,70.7
E92000001,England,nation,2021-09-19,45_49,3999364.0,3094975.0,1029.0,3247093.0,336.0,3094975.0,1029.0,2943.0,235.0,81.2,77.4,0.1,77.4
E92000001,England,nation,2021-09-19,50_54,4249477.0,3534330.0,578.0,3652829.0,211.0,3534330.0,578.0,3658.0,317.0,86.0,83.2,0.1,83.2
E92000001,England,nation,2021-09-19,55_59,4121523.0,3542387.0,398.0,3646416.0,133.0,3542387.0,398.0,3857.0,314.0,88.5,85.9,0.1,85.9
E92000001,England,nation,2021-09-19,60_64,3507223.0,3088932.0,218.0,3166413.0,75.0,3088932.0,218.0,3352.0,249.0,90.3,88.1,0.1,88.1
E92000001,England,nation,2021-09-19,65_69,2916416.0,2647221.0,129.0,2685066.0,31.0,2647221.0,129.0,2613.0,234.0,92.1,90.8,0.1,90.8
E92000001,England,nation,2021-09-19,70_74,2852692.0,2664031.0,57.0,2689434.0,20.0,2664031.0,57.0,4596.0,1231.0,94.3,93.4,0.2,93.4
E92000001,England,nation,2021-09-19,75_79,2142723.0,2027268.0,42.0,2044656.0,10.0,2027268.0,42.0,4160.0,1145.0,95.4,94.6,0.2,94.6
E92000001,England,nation,2021-09-19,80_84,1420966.0,1340260.0,23.0,1357956.0,5.0,1340260.0,23.0,4194.0,924.0,95.6,94.3,0.3,94.3
E92000001,England,nation,2021-09-19,85_89,867376.0,816235.0,9.0,829261.0,3.0,816235.0,9.0,2404.0,520.0,95.6,94.1,0.3,94.1
E92000001,England,nation,2021-09-19,90+,477852.0,440809.0,12.0,449269.0,0.0,440809.0,12.0,1092.0,196.0,94.0,92.2,0.2,92.2
E92000001,England,nation,2021-09-18,12_15,2886567.0,1125.0,27.0,35579.0,1620.0,1125.0,27.0,0.0,0.0,1.2,0.0,0.0,0.0
E92000001,England,nation,2021-09-18,16_17,1375012.0,81784.0,787.0,661406.0,5348.0,81784.0,787.0,51.0,11.0,48.1,5.9,0.0,5.9
E92000001,England,nation,2021-09-18,18_24,5399576.0,2665879.0,27106.0,3457121.0,4081.0,2665879.0,27106.0,943.0,100.0,64.0,49.4,0.0,49.4
E92000001,England,nation,2021-09-18,25_29,4549150.0,2380180.0,14313.0,2849483.0,2896.0,2380180.0,14313.0,1259.0,183.0,62.6,52.3,0.0,52.3
E92000001,England,nation,2021-09-18,30_34,4847742.0,2774664.0,9751.0,3173234.0,2413.0,2774664.0,9751.0,1696.0,220.0,65.5,57.2,0.0,57.2
E92000001,England,nation,2021-09-18,35_39,4597615.0,2916642.0,6478.0,3215774.0,1700.0,2916642.0,6478.0,2025.0,371.0,69.9,63.4,0.0,63.4
E92000001,England,nation,2021-09-18,40_44,4216641.0,2981419.0,3413.0,3188645.0,1106.0,2981419.0,3413.0,2288.0,445.0,75.6,70.7,0.1,70.7
E92000001,England,nation,2021-09-18,45_49,3999364.0,3093946.0,2293.0,3246757.0,742.0,3093946.0,2293.0,2708.0,582.0,81.2,77.4,0.1,77.4
E92000001,England,nation,2021-09-18,50_54,4249477.0,3533752.0,1276.0,3652618.0,444.0,3533752.0,1276.0,3341.0,748.0,86.0,83.2,0.1,83.2
E92000001,England,nation,2021-09-18,55_59,4121523.0,3541989.0,874.0,3646283.0,296.0,3541989.0,874.0,3543.0,868.0,88.5,85.9,0.1,85.9
E92000001,England,nation,2021-09-18,60_64,3507223.0,3088714.0,493.0,3166338.0,178.0,3088714.0,493.0,3103.0,824.0,90.3,88.1,0.1,88.1
E92000001,England,nation,2021-09-18,65_69,2916416.0,2647092.0,292.0,2685035.0,97.0,2647092.0,292.0,2379.0,586.0,92.1,90.8,0.1,90.8
E92000001,England,nation,2021-09-18,70_74,2852692.0,2663974.0,150.0,2689414.0,56.0,2663974.0,150.0,3365.0,1587.0,94.3,93.4,0.1,93.4
E92000001,England,nation,2021-09-18,75_79,2142723.0,2027226.0,86.0,2044646.0,34.0,2027226.0,86.0,3015.0,1484.0,95.4,94.6,0.1,94.6
E92000001,England,nation,2021-09-18,80_84,1420966.0,1340237.0,82.0,1357951.0,24.0,1340237.0,82.0,3270.0,1785.0,95.6,94.3,0.2,94.3
E92000001,England,nation,2021-09-18,85_89,867376.0,816226.0,46.0,829258.0,10.0,816226.0,46.0,1884.0,998.0,95.6,94.1,0.2,94.1
E92000001,England,nation,2021-09-18,90+,477852.0,440797.0,20.0,449269.0,4.0,440797.0,20.0,896.0,420.0,94.0,92.2,0.2,92.2
E92000001,England,nation,2021-09-17,12_15,2886567.0,1098.0,13.0,33959.0,921.0,1098.0,13.0,0.0,0.0,1.2,0.0,0.0,0.0
E92000001,England,nation,2021-09-17,16_17,1375012.0,80997.0,420.0,656058.0,3747.0,80997.0,420.0,40.0,8.0,47.7,5.9,0.0,5.9
E92000001,England,nation,2021-09-17,18_24,5399576.0,2638773.0,21777.0,3453040.0,3315.0,2638773.0,21777.0,843.0,105.0,64.0,48.9,0.0,48.9
E92000001,England,nation,2021-09-17,25_29,4549150.0,2365867.0,12117.0,2846587.0,2280.0,2365867.0,12117.0,1076.0,168.0,62.6,52.0,0.0,52.0
E92000001,England,nation,2021-09-17,30_34,4847742.0,2764913.0,8388.0,3170821.0,2030.0,2764913.0,8388.0,1476.0,223.0,65.4,57.0,0.0,57.0
E92000001,England,nation,2021-09-17,35_39,4597615.0,2910164.0,5719.0,3214074.0,1490.0,2910164.0,5719.0,1654.0,273.0,69.9,63.3,0.0,63.3
E92000001,England,nation,2021-09-17,40_44,4216641.0,2978006.0,2805.0,3187539.0,902.0,2978006.0,2805.0,1843.0,363.0,75.6,70.6,0.0,70.6
E92000001,England,nation,2021-09-17,45_49,3999364.0,3091653.0,1762.0,3246015.0,613.0,3091653.0,1762.0,2126.0,407.0,81.2,77.3,0.1,77.3
E92000001,England,nation,2021-09-17,50_54,4249477.0,3532476.0,945.0,3652174.0,398.0,3532476.0,945.0,2593.0,586.0,85.9,83.1,0.1,83.1
E92000001,England,nation,2021-09-17,55_59,4121523.0,3541115.0,649.0,3645987.0,269.0,3541115.0,649.0,2675.0,628.0,88.5,85.9,0.1,85.9
E92000001,England,nation,2021-09-17,60_64,3507223.0,3088221.0,374.0,3166160.0,165.0,3088221.0,374.0,2279.0,580.0,90.3,88.1,0.1,88.1
E92000001,England,nation,2021-09-17,65_69,2916416.0,2646800.0,190.0,2684938.0,63.0,2646800.0,190.0,1793.0,438.0,92.1,90.8,0.1,90.8
E92000001,England,nation,2021-09-17,70_74,2852692.0,2663824.0,117.0,2689358.0,45.0,2663824.0,117.0,1778.0,410.0,94.3,93.4,0.1,93.4
E92000001,England,nation,2021-09-17,75_79,2142723.0,2027140.0,64.0,2044612.0,19.0,2027140.0,64.0,1531.0,349.0,95.4,94.6,0.1,94.6
E92000001,England,nation,2021-09-17,80_84,1420966.0,1340155.0,45.0,1357927.0,11.0,1340155.0,45.0,1485.0,506.0,95.6,94.3,0.1,94.3
E92000001,England,nation,2021-09-17,85_89,867376.0,816180.0,21.0,829248.0,8.0,816180.0,21.0,886.0,254.0,95.6,94.1,0.1,94.1
E92000001,England,nation,2021-09-17,90+,477852.0,440777.0,13.0,449265.0,9.0,440777.0,13.0,476.0,115.0,94.0,92.2,0.1,92.2
E92000001,England,nation,2021-09-16,12_15,2886567.0,1085.0,31.0,33038.0,768.0,1085.0,31.0,0.0,0.0,1.1,0.0,0.0,0.0
E92000001,England,nation,2021-09-16,16_17,1375012.0,80577.0,436.0,652311.0,3867.0,80577.0,436.0,32.0,3.0,47.4,5.9,0.0,5.9
E92000001,England,nation,2021-09-16,18_24,5399576.0,2616996.0,24666.0,3449725.0,4002.0,2616996.0,24666.0,738.0,57.0,63.9,48.5,0.0,48.5
E92000001,England,nation,2021-09-16,25_29,4549150.0,2353750.0,12751.0,2844307.0,2413.0,2353750.0,12751.0,908.0,87.0,62.5,51.7,0.0,51.7
