"thedate","agcl","inj","dep","txEPCI","txRes","txSPF","txEPCIw","txResw","txSPFw","date"
"2021-05-16","75+","1","95",0.740902964959569,0.773641687452554,0.832037656847972,0.0091671711493557,0.0108448107580523,0.0105876548477858,2021-05-16
"2021-05-23","75+","1","95",0.75016846361186,0.784893178614033,0.844145453575667,0.00957820738137083,0.0112514911614792,0.0121077967276946,2021-05-23
"2021-05-30","75+","1","95",0.757749326145553,0.793704587354951,0.853346312322483,0.00764499121265378,0.00867584860644182,0.00920085874681637,2021-05-30
"2021-06-06","75+","1","95",0.764656334231806,0.801973755557965,0.862347152400891,0.0070298769771529,0.00840472833749051,0.00900084007840732,2021-06-06
"2021-06-13","75+","1","95",0.771563342318059,0.809836243357553,0.870361233715147,0.00701359425058447,0.00772692766511224,0.008014081314256,2021-06-13
"2021-06-20","75+","1","95",0.776364555256065,0.815258648736579,0.876615150747403,0.00507338285921363,0.00542240537902614,0.00625391703225634,2021-06-20
"2021-06-27","75+","1","95",0.78099730458221,0.820681054115606,0.882522368754417,0.00474516695957821,0.00555796551350179,0.00590721800701399,2021-06-27
"2021-07-04","75+","1","95",0.785293126684636,0.825425658822254,0.887429493419386,0.00435992578849722,0.00474460470664787,0.00490712466496873,2021-07-04
"2021-07-11","75+","1","95",0.790178571428571,0.831254744604707,0.893243369381142,0.00522193211488251,0.0058290857824531,0.00581387596175643,2021-07-11
"2021-07-18","75+","1","95",0.795400943396226,0.837626070925062,0.899617297614444,0.00528184258377349,0.00637132632035571,0.00637392823330177,2021-07-18
"2021-07-25","75+","1","95",0.80247641509434,0.846166359397029,0.907938074220261,0.00715990453460621,0.00854028847196616,0.00832077660581654,2021-07-25
"2021-08-01","75+","1","95",0.809973045822102,0.854435527600043,0.916298854559759,0.00779450841452613,0.00826916820301486,0.00836078033949835,2021-08-01
"2021-08-08","75+","1","95",0.815532345013477,0.86107797418935,0.923232835064606,0.00571177504393673,0.00664244658930702,0.00693398050484712,2021-08-08
"2021-08-15","75+","1","95",0.820249326145553,0.866771499837328,0.928900030669529,0.00468173224092914,0.00569352564797744,0.00566719560492313,2021-08-15
"2021-08-22","75+","1","95",0.823450134770889,0.871109424140549,0.93340711799768,0.00345172131892088,0.00433792430322091,0.00450708732815063,2021-08-22
"2021-08-29","75+","1","95",0.826314016172507,0.874633987636916,0.937260811009027,0.00288506281991624,0.00352456349636699,0.00385369301134773,2021-08-29
"2021-09-05","75+","1","95",0.829093665768194,0.877887430864331,0.940407771391997,0.00285523936423337,0.00325344322741568,0.00314696038296908,2021-09-05
"2021-09-12","75+","1","95",0.831199460916442,0.880463073419369,0.94299467950342,0.00223359702187064,0.00257564255503741,0.00258690811142373,2021-09-12
"2021-09-19","75+","1","95",0.83338948787062,0.883174276108882,0.945794940861147,0.00218901684591225,0.00271120268951307,0.00280026135772672,2021-09-19
"2021-09-26","75+","1","95",0.835074123989218,0.885478798394968,0.948181830304162,0.00180831826401447,0.00230452228608611,0.00238688944301468,2021-09-26
"2021-10-03","75+","1","95",0.836590296495957,0.8869699598742,0.949941994586161,0.00142696972785649,0.00149116147923219,0.00176016428199965,2021-10-03
"2021-10-10","75+","1","95",0.837685309973046,0.888325561218957,0.951355459842919,0.00116242206488429,0.00135560134475653,0.0014134652567573,2021-10-10
"2021-10-17","75+","1","95",0.838948787061995,0.889816722698189,0.952955609190191,0.00122311690959128,0.00162672161370784,0.00160014934727241,2021-10-17
"2021-10-24","75+","1","95",0.839791105121294,0.890901203773994,0.954089048311176,0.000971412711629198,0.000948920941329574,0.00113343912098463,2021-10-24
"2021-01-03","Tous âges","1","95",NA,NA,2.16284803829683e-05,NA,NA,1.76232062379742e-05,2021-01-03
"2021-01-10","Tous âges","1","95",0.000967559065857952,0.0007748136054074,0.00130652042609708,0.000950509566900103,0.000754844182587622,0.00128489194571412,2021-01-10
"2021-01-17","Tous âges","1","95",0.00473735544099206,0.00509619670360744,0.00475586251976603,0.0033803636011171,0.00357852056930428,0.00344934209366894,2021-01-17
"2021-01-24","Tous âges","1","95",0.0115950106317887,0.0121573846126811,0.0119389211713985,0.00686371319008184,0.00706118790907363,0.00718305865163247,2021-01-24
"2021-01-31","Tous âges","1","95",0.0171683699741323,0.0173334590075676,0.0173043864160326,0.00557941734162875,0.00518406216401446,0.00536546524463413,2021-01-31
"2021-02-07","Tous âges","1","95",0.0202397756117065,0.0202969213540227,0.0205046004578829,0.00308352163614445,0.00296346234645511,0.00320021404185031,2021-02-07
