CODGEO;NBMENFISC18;NBPERSMENFISC18;MED18;PIMP18;TP6018;TP60AGE118;TP60AGE218;TP60AGE318;TP60AGE418;TP60AGE518;TP60AGE618;TP60TOL118;TP60TOL218;PACT18;PTSA18;PCHO18;PBEN18;PPEN18;PPAT18;PPSOC18;PPFAM18;PPMINI18;PPLOGT18;PIMPOT18;D118;D918;RD18
200000172;11098;27102;25420;58.5;8.7;12.5;9.7;9.3;7.8;6.8;;5;17.1;86.2;79.3;3.1;3.8;18.8;9.1;3;1.6;0.8;0.6;-17.1;13620;48360;3.6
200000438;14078;34889;21500;46.7;7.8;8.9;6.1;7.7;9.5;6.7;11.1;5.4;19.8;76.1;69.9;3;3.2;26.7;6.3;5.2;3;1.4;0.8;-14.3;13860;31380;2.3
200000545;8223;18308;17940;38.3;24.9;37.2;34;32.4;23;16.6;;12.3;43;60.4;53.3;3.8;3.3;36.5;6.9;10;3.5;4;2.5;-13.8;9840;29390;3
200000628;10147;24422;19440;43.1;20.2;28;22.8;24.9;18.9;16.9;11.4;10.2;37.5;68;60.7;3.7;3.6;30.7;8.8;7.3;2.9;2.7;1.7;-14.8;10490;33680;3.2
200000800;4557;9924;21380;48.5;9.9;;;11.2;11.1;;;5.6;20.9;64.5;56.9;2.9;4.7;36.8;10.1;4.5;1.9;1.7;0.9;-15.9;13110;34110;2.6
200000925;8564;21899;23600;57.4;6;;5.3;6.8;5.7;5;;5;17.8;79.2;73.4;2.2;3.6;26.4;6.4;4.1;2.3;1.2;0.6;-16.1;14790;34580;2.3
200000933;6788;14015;20750;45.9;11.9;;16.3;13.7;13.6;8.1;;7.1;22.7;60.4;51.4;2.6;6.4;39.2;11;4.9;1.8;2;1.1;-15.5;12510;33750;2.7
200004802;11897;28052;22710;53.5;14.5;;16;16.1;14.7;12.3;11.7;9.2;29.4;67.8;57.3;3.3;7.2;33.6;13.8;3.8;1.7;1.4;0.7;-19;11390;40210;3.5
200005932;6486;15435;24090;60;7.2;;8;8.7;6.8;;;5;19.6;74.5;68.5;2.2;3.8;30.8;10.7;3.1;1.7;0.8;0.6;-19.1;14290;40770;2.9
200005957;5335;12380;19280;38.4;19.1;34.7;23.7;23.4;17.4;12.1;;9.9;41.9;65.7;57.1;3.3;5.3;31.8;8.8;7.6;3;2.9;1.7;-13.9;10720;31700;3
200006682;22751;50280;22760;55.2;9.7;13.6;11.6;11;9.8;7;7.1;5;20.5;73.1;59.6;2.3;11.2;28.1;14.1;3.9;1.6;1.4;0.9;-19.2;13130;41940;3.2
200006716;6805;15840;20690;49.7;14.3;;17;17;13.5;11.2;;6.5;27.4;72.3;63.8;2.8;5.7;28.4;9.5;6.2;2.7;2.1;1.4;-16.4;11930;35650;3
200006930;2225;4522;19620;39.5;16.2;;;;;;;10.8;29.8;59.6;50.1;2.3;7.2;38.4;10.4;5.4;1.9;2.3;1.2;-13.8;11490;32230;2.8
200006971;8335;17396;20700;47.7;14.3;26.3;18.8;16.6;16.3;8.8;7.9;6.5;30.9;59.7;51.2;2.8;5.7;40.2;10.1;5.8;2.2;2.2;1.4;-15.8;11630;33180;2.9
200007052;2708;5282;18520;33.9;19.4;;;;;15.2;20.2;15.8;34.5;50.1;40;2.3;7.8;47.6;10.2;5.1;1.6;2.5;1;-13;10440;29590;2.8
200007177;2114;4546;19790;38.3;16.8;;;;;;;11.4;34.5;58.9;50.5;2.9;5.5;38.5;8.9;7;2.4;3.2;1.4;-13.3;11310;30850;2.7
200010650;24509;53695;21270;48.8;13.3;20.3;16.7;16.5;13;7.9;8;5.1;28.4;68.2;61;2.6;4.6;34.3;7.7;6.1;2.3;2.4;1.4;-16.3;12070;34960;2.9
200010700;31527;76488;21330;48.7;12.1;19;13.5;13.7;12.2;7.5;8.6;5;27.5;74.4;67.6;2.9;3.9;28.4;6.4;6;2.7;2.1;1.2;-15.2;12440;34810;2.8
200011773;36156;79816;26140;41.7;16.1;19.5;16.2;18.7;15.7;13.9;10.8;5.9;27;85.1;78;3.9;3.2;19.6;8;3.2;1.1;1.2;0.9;-15.9;10680;61610;5.8
200011781;4392;9517;20560;43.6;12.2;;;14.1;15.8;;;8.6;27.5;64.8;56.8;2.9;5.1;36.8;6.9;5.8;2.1;2.6;1.1;-14.3;12210;31560;2.6
200013050;6914;16819;23580;56.8;6.5;;;7.3;6.1;;;5;18.6;76.1;69.6;2.2;4.3;30.1;7.6;2.8;1.6;0.8;0.4;-16.6;14460;37480;2.6
200015162;2187;4616;17840;39;28.5;;;32.9;28;25.2;25.7;19.6;40.1;62.1;48.5;2.6;11;35.7;10.8;7.6;1.6;4.3;1.7;-16.2;8630;34880;4
200016905;2997;6286;18830;32.6;18.9;;;26.4;16.2;13.7;;14;33.9;57.6;47.2;3.3;7.1;38.3;10.5;6.6;2.1;3;1.5;-13;10860;30890;2.8
200017341;6804;14713;17930;33.8;25.3;38.9;28.4;30.2;27.2;18.7;16.2;15;42;60.2;49.2;4.1;6.9;35.5;9.3;9.3;2.7;4.2;2.4;-14.3;9580;31350;3.3
200017846;21498;53623;22280;57.6;12.7;17.7;17;14.3;11.4;8.2;5.9;5;28.3;79.3;72.6;2.8;3.9;25;8.4;5.4;2.7;1.7;1;-18.1;12120;36640;3
200018083;8821;22687;20200;42.6;14.4;20.2;15.2;14.4;14.8;11;14.6;8.1;31.1;74.2;65.4;2.8;6;25.6;8.2;6.6;3;2.3;1.3;-14.6;11850;32450;2.7
200018166;41834;104264;26550;65.5;5.4;11.7;6;5.5;5.4;5;5;5;14.4;80.6;73.2;2.3;5.1;24.7;11.9;2.9;1.6;0.8;0.5;-20.1;15480;46430;3
200018406;14850;32317;20540;45.9;15.5;22.2;21.9;20.5;15.6;8.9;8.2;8;33.5;62.1;55.3;3;3.8;38.7;8.4;6;2.1;2.5;1.4;-15.2;11260;33160;2.9
200018521;2732;5825;20060;38.8;14.4;;;;;;;10.7;31;62.9;53.9;2.8;6.2;36.7;9.1;5.2;2;2.2;1;-13.9;11730;30960;2.6
200022986;19466;49428;26150;62.9;7.4;;9.2;8.2;7.5;5.2;5.8;5;18.7;77.3;65;2.7;9.6;28.6;12.7;3;1.4;1;0.6;-21.6;14390;47410;3.3
200023075;8026;18223;27070;62;6.5;;;5;8.4;8.1;;5;14.9;89.1;81.1;3.5;4.5;20.7;6.3;2.8;1.2;1;0.6;-18.9;14640;46830;3.2
200023125;17346;45292;25880;69.2;8.4;11.6;11.1;8.9;7.5;7.3;;5;21.7;83.4;76.7;2.6;4.1;24.8;9.7;3.4;1.8;1;0.6;-21.3;13810;44770;3.2
200023240;12363;29319;21870;54;13.9;23.7;19.6;16.6;12.4;8.7;;5.8;28.4;72.1;64.7;2.8;4.6;29.8;9.7;5.7;2.4;2.1;1.2;-17.3;11670;37090;3.2
200023299;4219;8979;22320;57.1;13.7;;15.9;17.3;14.1;;;5.7;23.5;76.7;61.7;4.4;10.6;23.2;15.2;4;1.7;1.3;1;-19.1;11860;39070;3.3
200023307;21717;47225;19340;40.2;18.8;27.9;23.4;22.6;18.8;13.3;14.2;11.1;35.1;60.6;51.4;3.3;5.9;37.6;10;7.3;2.4;3.1;1.8;-15.5;10840;32670;3
200023372;6643;14023;23160;59.3;11.5;;12.7;12.8;13.1;8.3;;8.9;14.7;75.7;61.5;3.1;11.1;24;18.9;2.1;1.1;0.6;0.4;-20.7;12350;45680;3.7
200023414;209128;453761;20990;50.6;17.3;27.7;20.8;20.8;16.4;10.9;7.5;5;30.8;73.1;65.3;3;4.8;29.8;7.5;7.2;2.4;2.9;1.9;-17.6;10840;37410;3.5
200023620;8670;22183;24900;59.3;8.1;;7.4;8.7;7.1;6.9;;5;19.8;85.3;78.6;2.3;4.4;19.4;9.7;4.1;2.1;1.2;0.8;-18.5;14020;40950;2.9
200023737;19076;39569;21200;48.3;14.5;28.6;19.1;16.7;14.8;9.1;9.3;7;29.9;62.2;53.4;3;5.8;38.4;10.3;5.9;1.9;2.6;1.4;-16.8;11620;35760;3.1
200023778;25230;52443;22000;52;8.3;12.3;10.1;11.1;10;5;7;5.3;17.9;53.1;45.6;2.8;4.7;48.3;11.8;3.2;1.4;1.1;0.7;-16.4;13640;35220;2.6
200023794;8635;19354;20390;42.9;15.3;27.1;17.4;16;14.4;11.4;14.2;9.1;29.5;69;60.4;3.3;5.3;31.6;8.3;6.4;2.1;2.9;1.4;-15.3;11490;34980;3
200023919;7677;18762;21680;52.4;12.9;25;18.4;15.9;10.9;6.9;;6.7;31.3;73.6;65.2;3;5.4;28.9;8.8;5.3;2.5;1.8;1;-16.6;12000;35080;2.9
200026573;8920;20007;21050;50.4;14.6;21.1;19.9;19.1;13.4;9.2;;6.1;29.2;69.4;62.7;3;3.7;32.8;8.4;5.5;2.3;1.9;1.3;-16.1;11710;35640;3
200027027;12378;27656;21520;47.9;9.4;;9.7;11;11.9;6.1;9.5;6.8;18.7;60.5;51.5;2.8;6.2;40.3;10.2;4.3;2.2;1.3;0.8;-15.3;13280;33900;2.6
200027076;3678;7758;20830;43.9;13.1;;17.7;15.2;;;;8.5;31.5;62.4;54.9;2.7;4.8;38.5;8.1;5.3;1.9;2.2;1.2;-14.3;12060;32470;2.7
200027100;20101;42824;22310;54;12.6;14.9;14.7;15.3;15.1;9.8;8.7;7.1;22.9;57;47.5;3;6.5;39.6;19.3;3.7;1.3;1.6;0.8;-19.6;12130;38550;3.2
200027183;121242;255897;19020;41.7;22.9;35.5;28.9;26.7;24.4;15.5;14.1;10.5;39.7;61.8;50.8;3.7;7.3;35.7;10.5;8.9;2.4;4.1;2.4;-16.9;9900;34140;3.4
200027217;7790;15737;20580;46.4;14.9;;18.2;18.6;15.3;10.6;13.9;10;25;59.9;50;3.6;6.3;39.1;12.2;5.2;1.5;2.4;1.3;-16.4;11640;34980;3
200027308;3692;8223;21520;46;9.9;;;12;;;;7.4;19.6;67.7;55.8;2.9;9;32.5;10.4;4.2;2;1.4;0.8;-14.8;13060;34110;2.6
200029734;8679;19296;20060;39.6;15.2;20.6;17.8;16.3;15;11.4;15.4;10;29.5;65.9;52.5;2.7;10.7;32.1;10.7;5.9;2;2.5;1.4;-14.6;11550;33830;2.9
200029999;6015;14022;22120;51.1;9.4;;13.1;9.8;7.6;;;5;22.6;76;68;3;5;26.6;8.4;4.8;2.4;1.4;1;-15.8;13210;35610;2.7
200030195;260571;543291;21460;53.5;17.5;25.2;19.8;19.7;17.6;14.5;12.7;8.5;27.9;72.6;62.3;3.2;7.1;29.8;12.1;5.6;1.7;2.5;1.4;-20.1;10640;40370;3.8
200030385;46043;102823;21700;52.9;14.7;23.8;20.8;17.6;14;8.4;6.4;5;32.6;69.6;61.9;2.8;4.9;32.8;8.7;6;2.3;2.3;1.4;-17.1;11470;36450;3.2
200030435;5739;12262;21030;44;13.5;;15.7;16.6;13.4;9.8;12.4;7.8;28.9;61.2;49.7;2.4;9.1;37.4;12.1;5.2;1.7;2.3;1.2;-15.9;12020;35830;3
200030526;7931;20234;23250;55.8;8;;8.3;7.7;7.3;5.4;;5;20.9;80.6;74.3;2.6;3.7;24;7.9;3.7;2;1.1;0.6;-16.2;13860;36740;2.7
200030633;25859;61787;18240;36;22.7;32.3;28.9;26.1;23;14;10.9;11.6;44.5;66.6;57.6;3.7;5.3;29.8;7.4;9.7;3.4;4.2;2.1;-13.5;10190;30370;3
200030658;4190;9464;22050;49.8;11.2;;18.4;12.2;10.4;;;7.2;23.5;67.5;58.4;2.9;6.2;33;11.4;4.1;2;1.3;0.8;-16;12620;36080;2.9
200030674;26584;57835;19560;40.7;17.1;22.7;19;20.4;17.2;12.9;15.1;10.5;31.2;63.2;54.1;3.1;6;35;10.5;6.5;2.2;2.7;1.6;-15.2;11120;32790;2.9
200032514;2617;5442;20060;41.3;14.5;;;;;;;10.2;30.9;58.9;50.6;2.7;5.6;39.8;9.7;5.8;2.1;2.5;1.2;-14.2;11330;31640;2.8
200033025;15569;32416;21210;49.4;13.9;25.1;18.4;16.8;14.2;9.2;7.4;6;30;65.3;58.1;2.4;4.8;37.1;8.3;5.8;1.8;2.6;1.4;-16.5;11770;35050;3
200033090;8615;24329;26340;71.6;5;;5;5.6;5;;;5;13.1;90.4;83.7;2.6;4.1;17.9;8;3;2;0.7;0.3;-19.3;16390;41680;2.5
200033116;18317;44616;23000;57.4;11.1;14.9;13.2;11.8;9.7;10.1;7.2;5;21;81.3;74.7;3.3;3.3;21.9;10.2;4;2.1;1.1;0.8;-17.4;12630;41080;3.3
200033173;9724;24599;33180;80.9;5;;;5;5;;;5;10.8;83.7;77.6;2.1;4;28.2;13.6;1.6;0.9;0.4;0.3;-27.1;18040;59210;3.3
200033181;58773;134376;22860;57.8;11.5;17.4;13.6;14.2;11.3;7.5;5.1;5;25;75.6;67.7;2.8;5.1;29.1;8.3;5;2.2;1.7;1.1;-18;12510;38260;3.1
200033298;11347;26146;20200;41.1;12.4;16.2;13;13;13.2;9.8;11.1;7.7;27.2;67.4;59;2.4;6;32.2;8.7;5.5;2.8;1.6;1.1;-13.8;12300;30710;2.5
200033579;46835;104052;21510;51;15.7;27.7;20.3;17.3;14.6;9.2;8.4;5;32.7;74.9;66.2;2.7;6;29;7.7;6.4;2.3;2.6;1.5;-18;11340;37740;3.3
200033827;4805;10497;19300;42.1;21;;23.2;23.5;21.9;18.5;18.3;12.5;32;63.2;51.5;3.1;8.6;34.3;12.1;6.6;2.1;3;1.5;-16.2;10120;34390;3.4
200033868;6765;14393;19470;37.8;14.6;;17.3;19.8;14.8;10.3;;9.1;30.1;62.6;55;3.3;4.3;37.7;7.8;5.5;2;2.2;1.3;-13.6;11860;30750;2.6
200034023;11908;28542;22790;50.8;10.3;18.7;9.5;9.6;10.9;9.3;11.2;5.7;21.7;76;68.2;2.9;4.9;26.3;9.9;4.7;2.1;1.6;1;-16.9;12930;37520;2.9
200034031;2747;6131;19250;36.6;18;;;19.8;17.3;14;;14.6;31.7;62.1;48.7;2.9;10.5;33.9;12.8;5.2;2;2.1;1.1;-14;10960;31640;2.9
200034049;4701;10865;20050;38.4;15.2;;12.7;16.9;17.6;13.1;15.2;10.5;31;66.3;56.7;2.9;6.7;30.6;12.1;5.7;2.3;2.2;1.2;-14.7;11630;31850;2.7
200034056;5765;14035;20830;43.8;12.1;;12.6;11.5;13.2;9.3;13.9;8.8;23.9;70;59.5;3.2;7.3;29.7;10.3;4.8;2.2;1.7;0.9;-14.8;12370;33410;2.7
200034064;2116;4308;18280;35.7;24.4;;40.7;30;27.9;17.6;;18.1;43.8;48.4;36.1;3.6;8.7;47;13.2;5.8;1.7;2.8;1.3;-14.4;9240;33080;3.6
200034098;5272;12115;25310;61.7;7.2;;;7;7.7;;;5.4;12.2;78.6;67.3;3.2;8.1;24;13.9;2.2;1.3;0.5;0.4;-18.7;14590;45070;3.1
200034130;8439;23160;35350;80.9;5;;;5;5;;;5;13.4;87.8;79.5;2.4;5.9;24.8;15.5;1.3;0.8;0.3;0.2;-29.4;18280;70950;3.9
200034197;4985;11204;19380;39.4;17.9;;20.1;18.8;20.2;13.3;17.4;13.5;34;61.5;51.3;3.2;7;37.6;9.2;6;2.3;2.5;1.2;-14.3;10880;32260;3
200034205;3837;7737;19070;39.5;22.9;;27.8;23.3;24.8;19;21.3;14.7;35.2;59;47.4;2.9;8.7;39;9.9;7.7;1.6;4.3;1.8;-15.6;9760;33220;3.4
200034270;10201;24364;23850;58;8.8;;10.8;12;6.5;6.6;;5;19.9;78.4;68.7;2.7;7;25.6;10.7;3.3;1.7;1;0.6;-18;13590;39800;2.9
200034379;12844;27949;20640;45.8;17;;20.2;20.2;19.2;12.9;12.2;10.9;30.4;58.2;48.5;3.2;6.5;40.4;13.1;5.4;1.7;2.4;1.3;-17.1;10800;37570;3.5
200034411;9246;20785;19730;39.1;19.3;28.7;23.2;21.2;20.5;14.7;13.9;12.9;35.1;63.7;52.8;3.9;7;34.6;9.9;6.6;2.2;2.8;1.6;-14.8;10340;33290;3.2
200034601;2513;4815;17650;32.6;25.8;;;36.4;28.8;18.6;;18.7;40.9;49.9;37.6;4.3;8;45.2;10.6;7.7;1.8;3.9;2;-13.4;8600;30350;3.5
200034635;10407;26268;27360;70.4;5;;5.4;5.2;5;;;5;10.7;81.7;73.4;1.9;6.4;25.7;11.7;2;1.2;0.5;0.3;-21.1;16480;47810;2.9
200034692;31580;72222;21000;47.7;16.5;25.5;17.7;19;16.1;14;11.5;7.7;34.5;70.2;61.3;3.1;5.8;31.2;8.6;6.3;2.3;2.5;1.5;-16.3;11040;35870;3.2
200034700;27503;59743;21200;47.5;16;24.5;18.3;19.4;16.4;11.9;10.4;7.7;29;61.9;52.7;3.1;6.1;32.8;17.4;5.4;1.9;2.2;1.3;-17.5;11280;37570;3.3
200034718;10657;22999;19640;43.2;17.2;25.2;20.7;22;17.5;12.1;9.5;6;32.3;64.8;55;3;6.8;33.3;9.5;7.2;2.4;3;1.8;-14.8;11210;33390;3
200034726;4726;10583;21410;45.2;13.3;;;12.3;13.6;11.7;18.7;9.5;25.3;69.7;59.5;2.7;7.5;30.2;10.7;4.8;1.9;1.9;1;-15.4;12070;37110;3.1
200034825;13378;27071;21080;48.2;14.8;26.4;18.5;17.6;14.2;8.9;11.2;6.8;32.8;64.1;56.9;2.5;4.7;37.7;8.1;6.2;1.9;2.8;1.5;-16.1;11550;33560;2.9
200034833;8268;17117;20070;42;16;;18.4;20.5;17;12.1;13.5;11.8;29.9;53.6;43.2;3.1;7.3;45.1;11.4;4.8;1.6;2.1;1.1;-14.9;11410;33680;3
200034874;2499;5977;21010;42.9;13.1;;;15.2;;;;9.4;28.1;69.5;58.4;2.6;8.5;30.1;9.9;4.8;2.5;1.4;0.9;-14.3;12020;33480;2.8
200034882;20685;45294;23940;61.2;8.5;11;9.5;8.9;8.1;7.3;7.4;5;14.6;76.3;66.2;2.7;7.4;25.8;14.6;2.8;1.4;0.8;0.6;-19.5;13730;41810;3
200034957;10417;26889;23990;57.4;8.1;;7.2;8;7.4;7.7;;5;18.8;84.9;77.2;2.9;4.8;19.6;9.6;4;2.1;1.2;0.7;-18.1;13920;39260;2.8
200035087;25237;60156;21130;47.5;15;17.9;15.3;15.7;13.8;14.2;15.3;8.8;25.7;74.7;63.3;3.6;7.8;25.7;12;5.2;2.1;1.9;1.2;-17.6;11490;36890;3.2
200035103;3251;7357;20500;41.4;14;;15.5;17.2;15.7;;;8.9;28.5;66.1;55.8;2.7;7.6;33.9;9.1;5.3;2.4;1.8;1.1;-14.4;11660;32940;2.8
200035111;4869;10903;20090;39.7;14.9;;13.6;17.6;18.5;11.3;;10.6;25.6;65.9;57.6;2.4;5.9;32.7;8.7;6.3;2.6;2.4;1.3;-13.6;11720;31600;2.7
200035129;8812;17864;17920;32.7;25.5;44.7;33.7;32.1;29.3;18.3;14.5;16.2;43.7;51;40;4;7;45.2;9.7;8.3;2.1;4.1;2.1;-14.2;9690;30600;3.2
200035137;3225;6345;18710;34.5;18.3;;;24.1;21.8;13.8;16.2;15.9;27.8;49.8;38.5;2.9;8.4;47.5;10.5;5.3;1.5;2.7;1.1;-13.1;10790;31300;2.9
200035202;9965;22595;20980;44.3;9.6;;9.5;12.2;11.4;7;;6.1;21.7;66;59;2.4;4.6;32.8;12;4.6;2.2;1.4;1;-15.4;13160;33370;2.5
200035319;56462;117313;22000;55.3;14.9;20.8;18.9;19.7;17.4;10.8;8.2;8;25.8;57.9;48;3.2;6.7;43.5;14.9;4;1.4;1.7;0.9;-20.3;11350;40500;3.6
200035327;2407;4924;19210;38.4;20.1;;;27.8;24.5;13.7;;16.2;32.3;47.7;38.6;2.8;6.3;50.3;11.2;5.1;1.7;2.2;1.2;-14.3;10250;33630;3.3
200035442;10597;25928;20120;42.7;13.8;21.2;16;14.5;13.1;9.3;12.6;8;31.4;73;62.4;2.8;7.8;27;8.8;6;2.8;2.1;1.1;-14.8;11980;32700;2.7
200035459;42836;92485;20990;48.2;15.3;22.7;18.4;17.2;15;10.8;11.2;6.4;29.5;70.2;62;3;5.2;31.1;9.2;6.4;2.2;2.6;1.6;-16.9;11470;35730;3.1
200035533;5957;13863;21550;49.1;11.9;;14.7;13.4;12.5;7.7;;8.9;18.7;71.9;55.4;2.7;13.8;26.7;15.7;3.8;1.6;1.4;0.8;-18.1;12400;39960;3.2
200035541;4705;10211;20290;40.8;13.7;;16.4;14.6;12.2;12.2;13.2;9;27;59.9;49.3;2.9;7.7;39.9;9.5;4.9;1.8;2;1.1;-14.2;12020;32330;2.7
200035632;3035;6251;19630;38.4;17.2;;;18.3;18.2;14.2;;13.1;29.9;57;44.5;2.4;10.1;40;11;5.9;1.7;2.9;1.3;-13.9;11110;33350;3
200035707;6467;14762;19700;39.5;18.4;;19;21.4;19.2;14.3;15.8;12.1;32.4;63.5;53.2;3.3;7;33.5;10.6;7.2;2.6;2.9;1.7;-14.8;10680;32280;3
200035715;49352;108006;19280;41;21.3;31.9;27;24.2;21.4;14.7;15.1;10.4;39.3;63.3;53.7;3.4;6.2;34.8;9;8.6;2.5;3.9;2.2;-15.7;10150;33350;3.3
200035723;3630;8208;19610;41.1;19.3;;20.7;23.1;19.7;17.1;;11.8;33.6;64.8;50.2;4.1;10.5;33.2;12;5.7;2.3;2.1;1.3;-15.7;10230;34050;3.3
200035731;46067;98076;20570;44.2;14.7;23.8;19.1;18.6;14.9;9.2;7.1;6.5;30.5;63.7;56.7;2.7;4.3;35.5;10.8;6;2.2;2.3;1.5;-16;11610;33960;2.9
200035756;3103;7019;20270;43.1;14.8;;;;17.3;11.2;;12.3;27.9;60.9;48.2;2.4;10.3;38;11.9;4.4;1.7;1.9;0.8;-15.2;11400;34500;3
200035764;6248;15709;22990;56.8;6.5;;7.1;6.5;7.9;;;5;16.9;77;70.7;2.5;3.8;25.3;9.4;4.1;2.4;1;0.7;-15.8;14530;35040;2.4
200035772;5864;14181;22810;50.2;7.7;;7.2;8;8.2;;;5;20.3;76.8;68.4;2.3;6.1;26.5;8.1;4.2;2.2;1.3;0.7;-15.6;13980;35850;2.6
200035814;23579;51849;20040;41.6;14.4;22.8;18.5;17.6;14.8;9.1;8.5;7;32;64.1;56.3;2.7;5.1;35.8;8.5;6;2.4;2.2;1.4;-14.4;11720;31690;2.7
200035848;2710;5264;19480;36.1;14.2;;;;;;;10.8;27.1;50.4;42.1;2.2;6.1;47;10.9;5.2;1.5;2.5;1.2;-13.5;11860;31780;2.7
200035855;10865;24161;20020;41.7;16.3;24.3;17.9;18.4;15.7;11.8;15.3;9.3;29.3;67.8;59;3.2;5.6;31.2;9.2;6.8;2.4;2.8;1.6;-15;11230;33310;3
200035863;13887;30205;18670;36.3;21.9;33.6;27.3;24.4;22.4;16.2;17.9;15.1;37.9;57.7;47.1;3.8;6.8;39.1;9.6;7.9;2.4;3.7;1.8;-14.3;10050;31530;3.1
200035970;9250;24357;27190;72.3;5.1;;5.4;5;5.4;;;5;14.9;83.4;76;2.5;4.9;24.5;10.4;2.6;1.6;0.6;0.4;-20.9;16020;44680;2.8
200036069;5984;12778;20290;43.7;14.9;;18.2;16.7;18.3;9.9;;8.6;28.8;61.7;52;2.5;7.2;37.9;10.6;5.2;2;2;1.2;-15.4;11430;33780;3
200036077;27622;56621;21870;56.1;15.2;18.6;16.6;18.3;17.5;13.1;9.6;9.2;23.1;62.2;49;3.9;9.3;34.6;23.1;3;1.1;1.2;0.7;-22.9;11230;44020;3.9
200036135;8730;17516;19690;41.9;16.5;24;22.3;20.6;19.2;11.3;9;8.5;32.3;58;49.9;2.7;5.4;41.5;7.9;7.1;2;3.4;1.7;-14.5;11410;32310;2.8
200036150;3873;8186;19130;37.4;17.5;;22.9;20.4;15.2;13.9;;13.2;33.4;56.4;46.3;2.5;7.6;41.4;9;6.2;2.2;2.8;1.2;-13;11060;30400;2.7
200036465;15894;36730;22670;55.1;10.9;17.9;14.3;13.5;10.1;7.3;5.2;5;23.6;74.8;68.2;2.9;3.7;30;7.9;4.6;2;1.6;1;-17.3;12700;39270;3.1
200036473;28059;59420;21260;47.3;13;22.1;15.9;14.9;13.7;8.4;9.7;6.3;27.9;64;54.2;2.9;6.9;37.3;9.2;5.8;1.9;2.5;1.4;-16.3;12130;35960;3
200036499;8561;19550;20760;47.7;17.2;;18.8;18.4;16.8;13.8;16.9;9.9;29.5;78.1;67.5;2.9;7.7;24.7;9.3;6;1.9;2.6;1.5;-18.1;10830;35800;3.3
200036523;7281;15919;19550;37.8;17.8;;17.8;21.7;20.5;13;15.8;13.1;32.1;57.2;43.7;3.1;10.4;39.5;12.7;5.1;1.9;2.1;1.1;-14.5;10880;33240;3.1
200036549;8967;19423;20210;42.9;14.7;21.2;20;17.7;14;10.5;8.7;7.1;31.5;64.3;55.5;2.5;6.3;34.8;9.5;6.2;2.2;2.6;1.4;-14.8;11660;33050;2.8
200036572;2145;4922;20960;44.7;13.7;;;;;;;10.5;26.8;68.2;57.6;3.1;7.5;32.1;10.3;4.7;2;1.8;0.9;-15.3;11980;34270;2.9
200037059;11701;26732;19510;41.9;17.7;24.4;22.4;22.5;18.1;10.6;9.4;9.2;36.9;67.1;57.1;3.4;6.6;31.8;9.1;7.1;2.5;3.1;1.5;-15.1;11090;32860;3
200037133;14027;34397;20960;50.2;14.8;21.2;18.6;17.7;13.9;10.2;6.7;7;28.9;74;63.7;2.9;7.4;26.9;9.8;6.2;2.7;2.2;1.3;-16.9;11340;35640;3.1
200038958;4625;9285;23450;56.4;13.6;;;15;14.9;12.4;13;10.3;22.7;60.5;50.5;2.4;7.6;42.8;14.8;3.4;0.9;1.9;0.6;-21.5;11380;43460;3.8
200038990;10399;25814;21240;44.6;8.4;;8.4;8.8;7.9;6.2;11.1;5.3;20;76.7;68;2.6;6.1;24.3;7.7;5.7;3.1;1.6;1;-14.4;13570;32180;2.4
200039022;32521;81075;21680;47.7;7.6;10.1;7.3;8.1;7.8;5.1;8.6;5;18.5;79;70.9;2.6;5.5;22.2;9.4;4.9;2.7;1.3;0.9;-15.5;13960;33970;2.4
200039055;4491;10828;24280;59.8;5.6;;;;;;;5;15.9;76.1;68.3;2.4;5.4;29.2;8.3;3.2;1.9;0.8;0.5;-16.8;15380;38530;2.5
200039063;2780;6654;25500;61.8;5.9;;;;;;;5;;76.7;65.9;1.9;8.9;28.9;11.6;2.7;1.5;0.8;0.4;-19.9;15110;44980;3
200039204;22700;51555;21400;47.5;11.6;19.9;13;12.7;12.4;8;9.9;6.6;25.7;66.2;59.5;2.8;3.9;34.8;8.9;5.3;2.1;2.1;1.1;-15.2;12520;34980;2.8
200039519;3384;7197;19660;39.6;17;;;17.8;20.9;13;16.5;13.4;29.5;56.6;44.9;2.5;9.2;40.6;12.5;5;1.7;2.3;1;-14.7;10980;34170;3.1
200039642;7285;14946;19810;42.7;17.2;32.5;24.1;21.9;18.7;10.6;;8.9;36.7;58.2;48.3;2.5;7.4;40.2;9.9;6.5;2.1;3;1.4;-14.8;10940;33300;3
200039709;2904;6067;21130;44.2;12.6;;;;;;;9.4;24.2;60;48.4;2;9.6;38.5;11.6;4.5;1.8;1.9;0.8;-14.6;12170;35210;2.9
200039758;8566;17647;20300;44.6;14.3;;17.1;18.8;14.3;10.7;10.2;8.1;28.2;60.8;51.4;2.3;7.1;39.3;9.5;5.7;1.9;2.5;1.3;-15.3;11650;33860;2.9
200039808;6601;13568;20320;44.2;16.3;;19;24.2;18.7;10.1;;11;30.2;52.8;42.1;4.6;6.1;42.9;14.6;4.9;1.7;2;1.2;-15.2;11180;34730;3.1
200039824;4213;8627;18950;37.1;18.4;;24.8;19.2;21.2;13.7;;13.8;32.5;54.1;45.1;3.6;5.4;42.5;11.1;6.1;2.1;2.5;1.5;-13.8;10740;31630;2.9
